Case ID,Trade Name,Legal Name,Backwages,Minimum Wage Backwages,Penalty,EEs Paid in Violation,Minimum Wage Backwages per Employee,Backwages per Employee,Start Date,End Date,State,County,City,Full Address,NAICS2,NAICS3,Industry Subcategory,NAICS3 Industry
1680073,Backops,"BACKOPS, INC.",6298.79,0,0,10,0,630,4/1/2010,3/31/2013,CA,San Francisco County,San Francisco,171 2nd St San Francisco CA 94105,54,541,Human Resources Consulting Services,"Professional, Scientific, and Technical Services"
1687465,Accel HR,"Accel HR, LLC",2083.5,0,0,3,0,694,8/10/2012,3/27/2013,CA,Alameda County,Fremont,"39355 California Street, Suite 307 Fremont CA 94538",54,541,Payroll Services,"Professional, Scientific, and Technical Services"
1685324,Northstar Recovery Services Inc.,LVI Services Inc,28823.24,0,0,7,0,4118,3/27/2011,3/26/2013,CA,Alameda County,Hayward,31500 Hayman Street Hayward CA 94544,23,238,All Other Specialty Trade Contractors,Specialty Trade Contractors
1666279,"PARAGON SYSTEMS, INC.",Paragon Systems Incorporated,119019.74,0,0,139,0,856,3/26/2011,3/25/2013,CA,Contra Costa County,Richmond,1221 Nevin Avenue Richmond CA 94801,56,561,Other Services to Buildings and Dwellings,Administrative and Support Services
1681116,"PARAGON SYSTEMS, INC.","Paragon Systems, Inc.",8778,0,0,66,0,133,3/26/2011,3/25/2013,CA,San Francisco County,San Francisco,90 7TH STREET San Francisco CA 94103,56,561,Security Guards and Patrol Services,Administrative and Support Services
1686634,Voltage Entertainment USA,"Voltage Entertainment USA, Inc.",37167.35,0,0,19,0,1956,8/20/2012,3/23/2013,CA,San Francisco County,San Francisco,135 Main Street San Francisco CA 94105,51,512,Other Motion Picture and Video Industries,Motion Picture and Sound Recording Industries
1686641,Amity Home Health Care Inc,"Amity Home Health Care, Inc.",21344.12,0,0,6,0,3557,1/1/2012,3/22/2013,CA,Alameda County,Hayward,27171 Calaroga Ave Hayward CA 94545,62,621,Home Health Care Services,Ambulatory Health Care Services
1682977,ABC Remodel,"ABC Remodel, Inc",3264,0,0,2,0,1632,4/25/2012,3/22/2013,CA,Santa Clara County,Sunnyvale,285 Sobrante Way Sunnyvale CA 94086,23,236,Residential Remodelers,Construction of Buildings
1687941,Antioch Trailer Storage,"Antioch Trailer Storage, LP",8016.46,0,0,1,0,8016,3/21/2010,3/21/2013,CA,Contra Costa County,Antioch,6313 Bridgehead Road Antioch CA 94509,49,493,Other Warehousing and Storage,Warehousing and Storage
1685157,"Mountain Shore, Inc.",Mountain Shore Inc.,34586,0,0,12,0,2882,1/1/2012,3/20/2013,CA,San Mateo County,Pescadero,480 Redwood Dr. Pescadero CA 94060,23,236,Industrial Building Construction,Construction of Buildings
1684840,Heart to Heart,Heart to Heart,5313.75,0,0,10,0,531,3/19/2011,3/19/2013,CA,San Francisco County,San Francisco,763 Naples St San Francisco CA 94112,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1686636,Concentra Health Service Inc,Concentra Medical Centers,38.06,38.06,0,1,38,38,12/1/2012,3/17/2013,CA,Contra Costa County,San Pablo,2970 Hilltop Mall Rd San Pablo CA 94806,62,621,All Other Outpatient Care Centers,Ambulatory Health Care Services
1688759,Silver Oak Manor,Silver Oak Healthcare Services Inc.,86486.94,0,0,55,0,1572,3/16/2010,3/15/2013,CA,Alameda County,Livermore,788 Holmes Street Livermore CA 94550,62,623,Nursing Care Facilities,Nursing and Residential Care Facilities
1687489,"Q-Architecture, Inc.","Q-Architecture, Inc.",4856.18,3773.64,0,1,3774,4856,3/16/2011,3/15/2013,CA,San Francisco County,San Francisco,4243 25th Street San Francisco CA 94114,54,541,"Architectural, Engineering, and Related Services","Professional, Scientific, and Technical Services"
1687898,Princess Lodge,"Jiassen Care Services, Inc",42872.71,11776.38,0,31,380,1383,3/16/2010,3/15/2013,CA,Santa Clara County,Campbell,522 W. Hacienda Avenue Campbell CA 95008,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1687896,Greenhills Manor,J & J Health Care Services Inc.,49343.12,0,0,35,0,1410,3/16/2010,3/15/2013,CA,Santa Clara County,Campbell,238 Virginia Avenue Campbell CA 95008,62,623,Nursing Care Facilities,Nursing and Residential Care Facilities
1686510,Princess Care Home III,"ILIKAI HOMES, INC",44332.81,12421.85,0,3,4141,14778,3/16/2010,3/15/2013,CA,Santa Clara County,San Jose,1511 Ilikai Avenue San Jose CA 95118,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1686507,Princess Care Home # 4,"ILIKAI HOMES, INC",59546.76,28069.19,0,3,9356,19849,3/16/2010,3/15/2013,CA,Santa Clara County,San Jose,1537 Ilikai Avenue San Jose CA 95118,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1686503,Princess Care Home,"ILIKAI HOMES, INC",43262.25,12531.9,0,4,3133,10816,3/16/2010,3/15/2013,CA,Santa Clara County,San Jose,1525 Ilikai Avenue San Jose CA 95118,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1688750,Fremont Village,Premier Senior Care Group Corporation,4198.31,0,0,41,0,102,3/16/2010,3/15/2013,CA,Alameda County,Fremont,38801 Hastings Street Fremont CA 94536,62,623,Nursing Care Facilities,Nursing and Residential Care Facilities
1688749,Campbell Village,Premier Senior Care Group Corporation,7783.46,0,0,58,0,134,3/16/2010,3/15/2013,CA,Santa Clara County,Campbell,290 N. San Tomas Aquino Road Campbell CA 95008,62,623,Nursing Care Facilities,Nursing and Residential Care Facilities
1686522,Life Share Care Home III,Life Share Care Home Inc.,62488.92,32275.8,0,5,6455,12498,3/6/2011,3/14/2013,CA,Santa Clara County,San Jose,2795 George Blauer Place San Jose CA 95135,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1686524,Life Share Care Home Inc.,Life Share Care Home Inc,80913.74,41152.08,0,7,5879,11559,3/15/2011,3/14/2013,CA,Santa Clara County,San Jose,671 North White Road San Jose CA 95127,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1682025,Victorian Home Care,"NP Plus, LLC",6195.7,0,0,18,0,344,3/15/2011,3/14/2013,CA,Monterey County,Monterey,833 Cass Street Monterey CA 93940,62,621,Home Health Care Services,Ambulatory Health Care Services
1687393,Santorini Mediterranean Cuisine,Farshid Asaddehghan,168.56,168.56,0,1,169,169,3/15/2011,3/14/2013,CA,San Francisco County,San Francisco,242 O'Farrell Street San Francisco CA 94102,72,722,Full-Service Restaurants,Food Services and Drinking Places
1686511,Life Share Care Home II,Life Share Care Home Inc.,66303.92,30276.8,0,7,4325,9472,3/15/2011,3/14/2013,CA,Santa Clara County,San Jose,701 North White Road San Jose CA 95127,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1686498,Bon Homie II,"Bon Homie Group, Inc.",11467.09,838,0,3,279,3822,3/13/2011,3/12/2013,CA,Santa Clara County,San Jose,6418 Camden Avenue San Jose CA 95120,62,623,Community Care Facilities for the Elderly,Nursing and Residential Care Facilities
1686527,New Horizons,"New Horizons Home for the Aged, Inc.",22353.84,1150.48,0,4,288,5588,3/13/2011,3/12/2013,CA,Alameda County,Oakland,5115 Foothill Blvd Oakland CA 94601,62,623,Community Care Facilities for the Elderly,Nursing and Residential Care Facilities
1687886,Bon Homie Saratoga,"Bon Homie Saratoga, Inc.",21981.1,0,0,2,0,10991,3/13/2011,3/12/2013,CA,Santa Clara County,Saratoga,12620 Quito Road Saratoga CA 95070,62,623,Community Care Facilities for the Elderly,Nursing and Residential Care Facilities
1687889,Harmonie Home,"Harmonie Homes, Inc.",41226.71,719.42,0,2,360,20613,3/13/2011,3/12/2013,CA,Santa Clara County,San Jose,1463 Nesbit Court San Jose CA 95120,62,623,Community Care Facilities for the Elderly,Nursing and Residential Care Facilities
1686502,Bon Homie IV,"Bon Homie of Willowmont, Inc.",15090.12,1470,0,3,490,5030,3/13/2011,3/12/2013,CA,Santa Clara County,San Jose,1583 Willowmont Avenue San Jose CA 95118,62,623,Community Care Facilities for the Elderly,Nursing and Residential Care Facilities
1687887,Lincoln & Pine Willow Glen,Evelyn Fojas,1476.51,0,0,1,0,1477,3/13/2011,3/12/2013,CA,Santa Clara County,San Jose,1710 Lincoln Avenue San Jose CA 95125,62,623,Community Care Facilities for the Elderly,Nursing and Residential Care Facilities
1687890,A Home at Shaw,"A Home At Shaw, Inc.",12210.18,0,0,2,0,6105,3/13/2011,3/12/2013,CA,Santa Clara County,San Jose,1545 Shaw Drive San Jose CA 95118,62,623,Community Care Facilities for the Elderly,Nursing and Residential Care Facilities
1686528,New Horizons,"New Horizons Home for the Aged, Inc.",11518.92,983.92,0,1,984,11519,3/13/2011,3/12/2013,CA,Alameda County,Oakland,5111 Foothill Blvd Oakland CA 94601,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1686525,New Horizons,"New Horizons Home for the Aged, Inc.",12700.16,3240.16,0,1,3240,12700,3/13/2011,3/12/2013,CA,Alameda County,Oakland,5107 Foothill Blvd Oakland CA 94601,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1686500,Bon Homie III,"Bon Homie Group, Inc.",2540.83,0,0,5,0,508,3/13/2011,3/12/2013,CA,Santa Clara County,San Jose,2795 Lena Drive San Jose CA 95124,62,623,Community Care Facilities for the Elderly,Nursing and Residential Care Facilities
1686496,Bon Homie I,"Bon Homie Group, Inc.",15301.42,317.38,0,1,317,15301,3/13/2011,3/12/2013,CA,Santa Clara County,San Jose,1139 Dwyer Avenue San Jose CA 95120,62,623,Community Care Facilities for the Elderly,Nursing and Residential Care Facilities
1686541,Beverly Residential Care Home (Vale),"Beverly Residential Care Home, LLC",72377.48,21019.44,0,3,7006,24126,3/1/2012,3/11/2013,CA,San Francisco County,San Francisco,145 Vale Avenue San Francisco CA 94132,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1686542,Beverly Residential Care Home (Urbano),"Beverly Residential Care Home, LLC",173034.12,53905.48,0,6,8984,28839,3/12/2011,3/11/2013,CA,San Francisco County,San Francisco,446 Urbano Drive San Francisco CA 94127,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1686529,Bethany Home Care,Bethany Home Care,4251.28,0,0,1,0,4251,3/11/2011,3/10/2013,CA,Alameda County,Oakland,9450 Mountain Blvd Oakland CA 94605,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1686531,Bethany Home Care 2,Bethany Home Care 2,21636.38,0,0,1,0,21636,3/11/2011,3/10/2013,CA,Alameda County,Oakland,9460 Mountain Blvd Oakland CA 94602,62,623,Other Residential Care Facilities,Nursing and Residential Care Facilities
1686533,Nacario's Home #1,Nacario's Home LLC,17613.55,62.05,0,3,21,5871,9/1/2012,3/9/2013,CA,San Francisco County,San Francisco,3332 Cabrillo St San Francisco CA 94121,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1686539,Nacrio's Home #5,Nacario Home LLC,21387.87,186.15,0,3,62,7129,9/1/2012,3/9/2013,CA,San Francisco County,San Francisco,727 35th Avenue San Francisco CA 94121,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1686538,Nacrio's Home #4,Nacario's Homes LLC,12947.42,62.05,0,3,21,4316,9/1/2012,3/9/2013,CA,San Francisco County,San Francisco,3320 Cabrillo Street San Francisco CA 94121,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1686535,Nacario's Home #2,"Nacario's Home, LLC",15726.39,0,0,3,0,5242,9/1/2012,3/9/2013,CA,San Francisco County,San Francisco,3326 Cabrillo Street San Francisco CA 94121,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1674545,"Largo Concrete, Inc","Largo Concrete, Inc",71681.56,0,0,9,0,7965,4/26/2012,3/9/2013,CA,Santa Clara County,Campbell,891 West Hamilton Ave Campbell CA 95008,23,238,Poured Concrete Foundation and Structure Contractors,Specialty Trade Contractors
1686536,Nacario's Home #3,Nacario's Home LLC,17613.55,62.05,0,3,21,5871,9/1/2012,3/9/2013,CA,San Francisco County,San Francisco,723 35th Avenue San Francisco CA 94121,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1693015,Mendoza's Restaurant-McKee,Miguel Gallegos Cardena & Maria G. Betancourt,34768.25,0,0,15,0,2318,1/1/2011,3/7/2013,CA,Santa Clara County,San Jose,2122 McKee Rd San Jose CA 95116,72,722,Full-Service Restaurants,Food Services and Drinking Places
1682751,Papa Chano's,"Papa Chano's, LLC",0,0,1900,0,0,0,3/8/2011,3/7/2013,CA,Monterey County,Monterey,462 Alverado Street Monterey CA 93940,72,722,Full-Service Restaurants,Food Services and Drinking Places
1680063,"JMC Building Service, Inc.","JMC Building Service, Inc.",17225.65,0,0,2,0,8613,3/7/2011,3/5/2013,CA,Santa Clara County,Mountain View,974 Terra Bella Mountain View CA 94043,56,561,Janitorial Services,Administrative and Support Services
1684841,Auto Warehousing Co.,Auto Warehousing Co.,7228.06,0,0,1,0,7228,3/1/2010,3/1/2013,CA,Contra Costa County,Richmond,1311 Canal Blvd. Richmond CA 94804,49,493,General Warehousing and Storage,Warehousing and Storage
1690606,Auto Warehousing Co.,Auto Warehousing Co.,36185.54,0,0,1,0,36186,3/1/2010,3/1/2013,CA,Contra Costa County,Richmond,1311 Canal Blvd. Richmond CA 94804,42,423,Automobile and Other Motor Vehicle Merchant Wholesalers,"Merchant Wholesalers, Durable Goods "
1661927,Cypress Security LLC,"Cypress Security, LLC",4887.19,2427.79,0,32,76,153,10/4/2009,2/28/2013,CA,San Francisco County,San Francisco,452 Tehama Street San Francisco CA 94103,56,561,Security Guards and Patrol Services,Administrative and Support Services
1684838,Palo Alto Sol,"P.A. Sol, Inc.",23749.7,0,1870,5,0,4750,2/28/2010,2/28/2013,CA,Santa Clara County,Palo Alto,408 California Ave. Palo Alto CA 94306,72,722,Full-Service Restaurants,Food Services and Drinking Places
1686715,Vive Sol,"Vive Sol, Inc.",12496.62,36.1,1496,5,7,2499,2/28/2010,2/28/2013,CA,Santa Clara County,Mountain View,2020 W. El Camino Real Mountain View CA 94040,72,722,Full-Service Restaurants,Food Services and Drinking Places
1671943,Nightingale School of Nursing,"Southern Home Care Services, Inc.",5466.18,0,0,3,0,1822,2/25/2011,2/24/2013,CA,Alameda County,San Leandro,101 Callan Ave San Leandro CA 94577,61,611,Technical and Trade Schools,Educational Services
1683592,Productions Robotics,"Production Robotics, Inc.",2795.88,696,0,3,232,932,2/24/2010,2/24/2013,CA,Alameda County,San Leandro,562 Whitney Street San Leandro CA 94577,54,541,Engineering Services,"Professional, Scientific, and Technical Services"
1686952,"3 OAKS, INC.","3 OAKS, INC.",17598,2895.28,0,8,362,2200,2/24/2010,2/23/2013,CA,Mendocino County,Ukiah,181 NORTH COURT ROAD Ukiah CA 95482,62,623,Residential Mental Retardation Facilities,Nursing and Residential Care Facilities
1682827,Village Pizza,"Everyday Pizza, LLC",2305.84,0,0,6,0,384,1/3/2012,2/18/2013,CA,Contra Costa County,Orinda,19 Orinda Way Orinda CA 94563,72,722,Full-Service Restaurants,Food Services and Drinking Places
1686543,Beverly Residential Care Home (Bacon),"Beverly Residential Care Home, LLC",78138,26496.96,0,5,5299,15628,6/5/2010,2/16/2013,CA,San Francisco County,San Francisco,1201 Bacon Street San Francisco CA 94134,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1686951,"BEACHWOOD HOUSE, INC.","BEACHWOOD HOUSE, INC.",7849.59,151.58,0,13,12,604,2/17/2010,2/16/2013,CA,Sonoma County,Santa Rosa,1177 BEACHWOOD DRIVE Santa Rosa CA 95407,62,623,Residential Mental Retardation Facilities,Nursing and Residential Care Facilities
1681907,PETALUMA ICF DDH Inc,PETALUMA ICF DDH Inc,14717.21,714.02,0,19,38,775,2/17/2010,2/16/2013,CA,Sonoma County,Sonoma,805 Petaluma Ave. Sonoma CA 95476,62,623,Nursing Care Facilities,Nursing and Residential Care Facilities
1684492,Staybridge Suites,Win Time Inc.,23970.13,0,0,32,0,749,2/28/2010,2/15/2013,CA,Santa Clara County,Milpitas,321 Cypress Drive Milpitas CA 95035,72,721,Hotels (except Casino Hotels) and Motels,Accommodation
1682912,"Humboldt Redwood Company, LLC","Humboldt Redwood Company, LLC",0,0,1650,0,0,0,1/1/2013,2/9/2013,CA,Humboldt County,Scotia,125 Main Street Scotia CA 95565,11,113,Timber Tract Operations,Forestry and Logging
1678777,Hong Kong Lounge,"New Hong Kong Lounge, Inc.",40000,0,0,48,0,833,2/15/2010,2/5/2013,CA,San Francisco County,San Francisco,5322 Geary Boulevard San Francisco CA 94121,72,722,Full-Service Restaurants,Food Services and Drinking Places
1681103,UBF Transport Services,UBF Transport Services Inc.,25458.75,431.87,0,17,25,1498,2/8/2010,2/5/2013,CA,Santa Clara County,Milpitas,1605 S. Main Street Suite 108 Milpitas CA 95035,48,485,Other Transit and Ground Passenger Transportation,Transit and Ground Passenger Transportation
1696202,Redwood Regional Medical Group,Redwood Regional Medical Group,9843.2,0,0,1,0,9843,11/29/2012,2/2/2013,CA,Sonoma County,Santa Rosa,185 Sotoyome Street Santa Rosa CA 95405,62,622,General Medical and Surgical Hospitals,Hospitals
1682990,Angelo Sunnycare,"Angelo Sunnycare, LLC",11325.39,71.3,0,8,9,1416,2/5/2011,2/2/2013,CA,Santa Clara County,Sunnyvale,956 MARION WAY Sunnyvale CA 94087,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1683421,Mehfil Indian Cuisine Inc. (Pacific Heights),Mehfil Indian Cuisine Inc. (Pacific Heights),49349.76,0,0,11,0,4486,2/3/2010,2/2/2013,CA,San Francisco County,San Francisco,2301 Fillmore Street San Francisco CA 94115,72,722,Full-Service Restaurants,Food Services and Drinking Places
1683424,Mehfil Indian Cuisine (Downtown),"Mehfil India Cuisine, Inc.",12290.47,0,0,13,0,945,2/3/2010,2/2/2013,CA,San Francisco County,San Francisco,28 2nd Street San Francisco CA 94105,72,722,Full-Service Restaurants,Food Services and Drinking Places
1671944,Lange Trucking Inc.,"Lange Trucking, Inc.",1979779.11,0,0,515,0,3844,10/23/2010,1/31/2013,CA,Alameda County,Pleasanton,P.O. Box 1557 Pleasanton CA 94566,48,484,"Specialized Freight (except Used Goods) Trucking, Local",Truck Transportation
1682419,Indian Clay Oven,J Mahli (S.F.) Corporation,10178.52,0,0,4,0,2545,1/30/2011,1/31/2013,CA,San Francisco County,San Francisco,233 FILLMORE STREET San Francisco CA 94117,72,722,Full-Service Restaurants,Food Services and Drinking Places
1682420,Indian Clay Oven,Indian Clay Oven,782.36,0,0,1,0,782,1/30/2011,1/31/2013,CA,San Francisco County,San Francisco,2436 CLEMENT STREET San Francisco CA 94121,72,722,Full-Service Restaurants,Food Services and Drinking Places
1681824,Morgan Hill Villa,"Morgan Hill Villa, Inc.",2890,290,0,3,97,963,1/30/2011,1/31/2013,CA,Santa Clara County,Morgan Hill,17090 Peak Avenue Morgan Hill CA 95037,62,623,Community Care Facilities for the Elderly,Nursing and Residential Care Facilities
1683347,"Cal Color Growers, LLC","Cal Color Growers, LLC",0,0,600,0,0,0,1/31/2011,1/30/2013,CA,Santa Clara County,Morgan Hill,330 Peebles Avenue Morgan Hill CA 95037,42,424,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers","Merchant Wholesalers, Nondurable Goods "
