,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE
116926,Shelby County,44319,21958,22361,21279,21707,274,211,56,58,114,143,25,23,210,219,875,758
117078,Spencer County,20880,10516,10364,10323,10163,77,55,21,24,22,50,0,0,73,72,279,235
117230,Starke County,23357,11537,11820,11318,11594,52,23,45,46,13,31,0,0,109,126,398,368
117382,Steuben County,34137,17217,16920,16803,16548,133,74,52,60,81,94,8,3,140,141,522,457
117534,Sullivan County,21411,11611,9800,10527,9619,932,20,28,28,22,19,1,0,101,114,212,89
117686,Switzerland County,10625,5424,5201,5326,5126,30,13,10,14,11,11,3,1,44,36,98,58
117838,Tippecanoe County,173048,88196,84852,76318,74597,3510,3629,324,309,6338,4717,47,37,1659,1563,6875,6170
117990,Tipton County,15879,7808,8071,7678,7948,23,9,16,18,28,32,3,2,60,62,190,168
118142,Union County,7532,3728,3804,3664,3710,12,23,12,12,5,14,1,6,34,39,42,39
118294,Vanderburgh County,179856,86721,93135,75552,81144,8103,8511,246,222,906,1147,72,69,1842,2042,2053,1844
118446,Vermillion County,16140,7985,8155,7876,8031,16,10,16,24,12,17,1,4,64,69,69,65
118598,Vigo County,107896,54584,53312,47656,48196,4623,2899,214,157,929,929,15,25,1147,1106,1621,868
118750,Wabash County,32854,15953,16901,15528,16469,89,94,117,101,61,75,4,3,154,159,384,317
118902,Warren County,8501,4270,4231,4215,4174,6,5,6,6,18,20,3,3,22,23,34,38
119054,Warrick County,59850,29512,30338,28130,28998,435,390,71,55,471,528,11,10,394,357,483,471
119206,Washington County,28284,14111,14173,13903,13932,44,27,30,37,32,58,1,1,101,118,174,143
119358,Wayne County,68900,33448,35452,30408,32538,1837,1639,115,109,241,291,26,28,821,847,978,824
119510,Wells County,27674,13635,14039,13363,13785,59,49,45,34,52,66,2,1,114,104,305,263
119662,White County,24684,12136,12548,11852,12250,76,47,62,57,28,61,4,2,114,131,935,822
119814,Whitley County,33348,16586,16762,16249,16428,60,42,53,54,43,69,8,1,173,168,275,259
119966,Adair County,7665,3796,3869,3755,3823,6,6,3,1,9,15,1,0,22,24,54,53
120118,Adams County,4026,1990,2036,1952,1998,5,4,12,8,10,14,0,0,11,12,21,17
120270,Allamakee County,14350,7332,7018,7137,6861,79,56,47,26,14,28,17,17,38,30,429,338
120422,Appanoose County,12860,6259,6601,6140,6461,37,30,14,18,15,22,1,0,52,70,93,91
120574,Audubon County,6111,2953,3158,2912,3115,8,6,5,7,13,13,0,1,15,16,17,27
120726,Benton County,26057,13028,13029,12803,12821,63,40,22,25,25,42,0,2,115,99,136,141
120878,Black Hawk County,131174,63745,67429,55616,58569,5595,6193,224,235,825,945,128,112,1357,1375,2568,2399
121030,Boone County,26279,13196,13083,12853,12798,139,74,53,35,40,54,0,2,111,120,279,234
121182,Bremer County,24286,11876,12410,11574,12110,110,86,14,6,70,103,1,2,107,103,120,131
121334,Buchanan County,20959,10407,10552,10202,10360,37,33,22,15,46,45,0,2,100,97,130,117
121486,Buena Vista County,20324,10182,10142,9029,9123,327,265,49,39,643,566,65,62,69,87,2441,2206
121638,Butler County,14905,7356,7549,7263,7454,19,7,8,14,13,23,1,1,52,50,69,65
121790,Calhoun County,10172,5210,4962,4989,4896,152,14,21,13,15,12,0,1,33,26,72,50
121942,Carroll County,20828,10152,10676,9943,10482,51,43,24,16,42,52,1,2,91,81,172,165
122094,Cass County,13935,6815,7120,6694,7013,23,14,22,22,10,20,20,24,46,27,140,124
122246,Cedar County,18489,9146,9343,8962,9184,33,23,14,16,43,46,4,1,90,73,158,136
122398,Cerro Gordo County,44114,21544,22570,20609,21807,366,236,49,49,202,185,6,2,312,291,912,783
122550,Cherokee County,12110,5961,6149,5813,6024,50,20,16,18,25,36,8,7,49,44,145,135
122702,Chickasaw County,12426,6244,6182,6171,6106,22,26,5,6,18,23,0,0,28,21,147,127
122854,Clarke County,9312,4639,4673,4534,4562,33,19,23,20,10,27,3,1,36,44,513,447
123006,Clay County,16633,8160,8473,7949,8310,49,30,18,22,57,46,1,0,86,65,273,198
123158,Clayton County,18081,9055,9026,8918,8885,38,33,15,7,15,29,7,8,62,64,164,140
123310,Clinton County,49111,24177,24934,22857,23697,698,608,67,75,128,165,3,9,424,380,690,568
123462,Crawford County,17162,8722,8440,8336,8162,166,90,65,65,59,66,27,16,69,41,2268,1943
123614,Dallas County,66697,32638,34059,30761,32186,517,447,115,103,832,896,25,27,388,400,2179,1913
123766,Davis County,8771,4351,4420,4290,4368,4,2,9,9,7,16,0,0,41,25,43,46
123918,Decatur County,8421,4228,4193,4022,4044,113,43,12,22,24,37,15,2,42,45,110,80
124070,Delaware County,17771,8879,8892,8769,8768,29,19,9,11,24,28,0,2,48,64,81,65
124222,Des Moines County,40255,19579,20676,17867,19020,1085,975,61,48,135,170,14,6,417,457,519,511
124374,Dickinson County,16668,8265,8403,8155,8272,14,13,6,9,25,52,3,2,62,55,88,96
124526,Dubuque County,93924,46290,47634,43701,45127,1303,1272,108,98,485,432,149,148,544,557,982,837
124678,Emmet County,10282,5132,5150,4944,4961,45,29,71,70,16,29,4,3,52,58,413,360
124830,Fayette County,20857,10423,10434,10111,10218,147,57,14,7,47,65,8,7,96,80,219,163
124982,Floyd County,16299,7995,8304,7719,8007,108,106,9,17,105,118,6,0,48,56,165,164
125134,Franklin County,10692,5393,5299,5281,5185,36,25,5,13,11,27,8,2,52,47,702,504
125286,Fremont County,7430,3680,3750,3596,3684,24,18,14,9,13,7,0,1,33,31,90,103
125438,Greene County,9350,4616,4734,4543,4653,14,11,16,13,12,18,3,1,28,38,103,74
125590,Grundy County,12459,6162,6297,6090,6226,15,13,3,1,14,14,3,4,37,39,69,57
125742,Guthrie County,10947,5435,5512,5358,5424,12,5,11,12,14,26,2,3,38,42,115,92
125894,Hamilton County,15640,7773,7867,7463,7578,38,31,28,19,157,154,0,0,87,85,413,370
126046,Hancock County,11307,5641,5666,5541,5555,28,29,6,11,18,29,3,0,45,42,204,196
126198,Hardin County,17537,8718,8819,8372,8654,189,35,21,25,36,46,2,1,98,58,385,273
126350,Harrison County,14927,7356,7571,7235,7466,14,13,29,20,11,32,0,0,67,40,89,100
126502,Henry County,20112,10294,9818,9526,9278,320,148,52,18,224,242,17,4,155,128,444,333
126654,Howard County,9560,4751,4809,4677,4740,15,13,5,8,6,16,4,3,44,29,67,60
126806,Humboldt County,9798,4846,4952,4732,4875,34,17,12,5,13,20,0,1,55,34,191,162
126958,Ida County,7069,3528,3541,3481,3502,9,8,9,4,8,11,2,0,19,16,57,50
127110,Iowa County,16337,8060,8277,7931,8143,35,32,15,21,23,30,2,0,54,51,149,161
127262,Jackson County,19830,9828,10002,9613,9788,42,30,23,19,20,27,42,44,88,94,114,113
127414,Jasper County,36816,18742,18074,18052,17704,408,75,62,46,79,85,3,4,138,160,308,227
127566,Jefferson County,16825,8990,7835,7478,7386,134,93,15,23,1249,216,2,2,112,115,207,200
127718,Johnson County,131291,65615,65676,57356,57254,3327,3207,213,160,3348,3658,36,36,1335,1361,3250,3054
127870,Jones County,20676,10724,9952,10205,9800,373,34,38,21,49,43,2,0,57,54,176,104
128022,Keokuk County,10498,5229,5269,5163,5196,25,25,6,12,8,12,0,0,27,24,49,44
128174,Kossuth County,15526,7709,7817,7580,7698,30,17,21,17,27,33,4,2,47,50,122,105
128326,Lee County,35837,18126,17711,16912,16897,782,352,43,25,80,107,5,7,304,323,600,503
128478,Linn County,211676,104174,107502,95057,98738,4512,3989,293,349,1877,2012,110,102,2325,2312,2932,2624
128630,Louisa County,11364,5785,5579,5551,5455,50,21,18,19,95,36,3,4,68,44,946,847
128782,Lucas County,8892,4434,4458,4381,4409,19,3,8,8,5,11,2,1,19,26,53,36
128934,Lyon County,11567,5785,5782,5736,5717,10,6,4,8,6,20,0,0,29,31,117,99
129086,Madison County,15734,7839,7895,7709,7763,33,25,17,18,21,35,0,1,59,53,103,97
129238,Mahaska County,22401,11269,11132,10780,10789,197,61,47,31,129,136,1,3,115,112,198,172
129390,Marion County,33231,16493,16738,15980,16248,138,96,27,37,189,213,2,6,157,138,275,255
129542,Marshall County,40694,20444,20250,19224,19275,466,291,143,120,308,275,33,31,270,258,3729,3375
129694,Mills County,15056,7574,7482,7399,7329,40,18,31,24,19,37,6,4,79,70,183,176
129846,Mitchell County,10806,5327,5479,5277,5417,9,10,7,6,7,21,1,1,26,24,50,66
129998,Monona County,9234,4518,4716,4394,4597,22,9,46,50,6,15,2,2,48,43,54,57
130150,Monroe County,7984,3983,4001,3915,3925,17,11,4,7,11,23,0,0,36,35,71,102
130302,Montgomery County,10702,5191,5511,5100,5427,16,7,20,17,6,17,2,3,47,40,187,133
130454,Muscatine County,42735,21238,21497,20341,20632,362,324,107,107,168,208,11,5,249,221,3494,3342
130606,O'Brien County,14397,7165,7232,7016,7088,49,45,9,13,42,48,1,0,48,38,300,253
130758,Osceola County,6451,3238,3213,3175,3158,17,8,8,13,9,11,2,3,27,20,245,186
130910,Page County,15942,8275,7667,7729,7434,313,48,66,26,51,70,3,3,113,86,266,168
131062,Palo Alto County,9393,4664,4729,4585,4625,24,32,9,13,14,19,3,3,29,37,81,75
131214,Plymouth County,24969,12380,12589,12119,12320,54,36,44,39,49,65,13,13,101,116,383,370
131366,Pocahontas County,7277,3620,3657,3550,3601,17,9,15,9,3,9,6,5,29,24,92,78
131518,Polk County,432270,212013,220257,185294,193503,13631,13261,919,922,7653,7989,155,159,4361,4423,17209,15611
131670,Pottawattamie County,93368,45766,47602,43785,45666,777,555,285,282,271,343,15,13,633,743,3252,2940
131822,Poweshiek County,18907,9249,9658,8868,9220,115,116,29,28,104,165,16,5,117,124,238,224
131974,Ringgold County,5122,2483,2639,2447,2597,10,7,3,10,6,8,1,1,16,16,49,45
132126,Sac County,10352,5064,5288,5001,5205,15,16,3,5,9,13,4,5,32,44,113,86
132278,Scott County,165744,81335,84409,71011,73983,5945,6021,304,308,1947,1867,50,51,2078,2179,4817,4451
132430,Shelby County,12163,5932,6231,5831,6138,21,12,13,16,21,26,3,1,43,38,125,96
132582,Sioux County,33732,16848,16884,16440,16491,96,68,72,61,134,157,11,2,95,105,1640,1384
132734,Story County,89633,46452,43181,41304,38915,1316,1016,98,87,3015,2473,11,13,708,677,1472,1288
132886,Tama County,17729,8704,9025,7758,8022,31,41,684,722,17,32,8,9,206,199,707,601
133038,Taylor County,6315,3147,3168,3093,3127,14,8,8,2,5,11,3,3,24,17,209,160
133190,Union County,12519,6103,6416,5948,6257,52,51,21,19,23,37,0,2,59,50,122,106
133342,Van Buren County,7559,3799,3760,3743,3702,9,7,6,4,16,25,0,1,25,21,49,44
133494,Wapello County,35645,17433,18212,16639,17423,294,246,149,131,123,149,31,31,197,232,1712,1556
133646,Warren County,46333,22559,23774,21987,23230,140,93,60,65,101,154,4,6,267,226,462,456
133798,Washington County,21697,10628,11069,10376,10808,86,69,27,27,26,49,10,6,103,110,598,538
133950,Wayne County,6399,3118,3281,3072,3232,12,7,9,5,7,11,0,1,18,25,39,32
134102,Webster County,37876,19414,18462,17891,17523,1011,469,86,43,119,133,7,4,300,290,785,660
134254,Winnebago County,10839,5366,5473,5215,5337,65,34,8,16,39,49,0,0,39,37,199,164
134406,Winneshiek County,21065,10450,10615,10180,10359,80,58,8,7,111,124,2,2,69,65,235,176
134558,Woodbury County,102364,50512,51852,45132,46676,1449,1143,1343,1410,1201,1291,80,80,1307,1252,7404,6754
134710,Worth County,7583,3785,3798,3715,3728,20,18,12,5,10,21,0,0,28,26,81,69
134862,Wright County,13197,6564,6633,6425,6503,37,29,10,15,13,20,9,4,70,62,721,549
135014,Allen County,13354,6520,6834,6150,6442,135,128,55,57,26,42,1,1,153,164,212,175
135166,Anderson County,8092,4009,4083,3912,3974,23,13,17,23,18,22,1,0,38,51,65,62
135318,Atchison County,16869,8200,8669,7505,7959,436,408,46,51,27,44,4,4,182,203,202,185
135470,Barber County,4838,2455,2383,2392,2313,13,7,14,17,7,14,0,0,29,32,61,60
135622,Barton County,27682,13614,14068,13009,13505,264,216,122,105,20,47,6,10,193,185,1953,1730
135774,Bourbon County,15143,7426,7717,6899,7271,276,169,57,63,35,40,3,2,156,172,182,137
135926,Brown County,9978,4877,5101,4175,4405,89,54,457,474,9,23,1,0,146,145,160,156
136078,Butler County,65913,33226,32687,31110,31153,886,227,370,321,209,280,19,29,632,677,1451,1165
136230,Chase County,2791,1420,1371,1358,1340,33,1,7,8,2,7,0,0,20,15,62,37
136382,Chautauqua County,3647,1851,1796,1693,1637,15,8,74,77,1,2,1,1,67,71,47,41
136534,Cherokee County,21550,10716,10834,9716,9879,71,53,445,430,29,37,35,28,420,407,216,208
136686,Cheyenne County,2720,1371,1349,1359,1320,2,0,3,3,5,15,0,0,2,11,78,70
136838,Clark County,2201,1062,1139,1022,1090,1,0,6,8,10,7,2,0,21,34,86,79
136990,Clay County,8540,4235,4305,4130,4196,23,17,20,20,8,21,1,1,53,50,88,76
137142,Cloud County,9526,4640,4886,4526,4767,28,23,20,18,9,15,1,0,56,63,157,131
137294,Coffey County,8592,4253,4339,4122,4196,26,27,30,32,16,20,0,0,59,64,85,95
137446,Comanche County,1888,914,974,899,953,3,3,0,4,1,4,0,1,11,9,34,39
137598,Cowley County,36301,18118,18183,16167,16529,627,407,440,382,299,309,19,10,566,546,1757,1553
137750,Crawford County,39177,19457,19720,18010,18390,469,338,176,205,239,299,58,44,505,444,959,812
137902,Decatur County,2945,1479,1466,1450,1431,9,9,5,8,2,5,0,0,13,13,21,10
138054,Dickinson County,19779,9755,10024,9373,9647,96,77,55,59,20,45,9,3,202,193,400,382
138206,Doniphan County,7948,4013,3935,3703,3725,179,76,51,36,7,14,0,0,73,84,94,76
138358,Douglas County,111242,55771,55471,47605,47512,2493,2132,1579,1588,2110,2239,48,28,1936,1972,2962,2816
138510,Edwards County,3051,1517,1534,1464,1461,19,24,11,22,4,9,0,0,19,18,268,272
138662,Elk County,2873,1425,1448,1366,1389,0,0,19,22,5,7,1,0,34,30,40,41
138814,Ellis County,28444,14181,14263,13586,13699,187,82,46,44,169,226,12,4,181,208,711,607
138966,Ellsworth County,6517,3662,2855,3278,2785,298,2,24,12,14,14,0,0,48,42,223,105
139118,Finney County,36957,18567,18390,16789,16836,551,404,253,226,686,648,17,16,271,260,8884,8442
139270,Ford County,34040,17565,16475,16232,15281,493,343,280,279,255,281,43,41,262,250,9316,8164
139422,Franklin County,26011,12887,13124,12198,12507,196,137,112,121,48,58,2,0,331,301,506,443
139574,Geary County,35285,17620,17665,12344,12182,3465,3241,188,198,395,766,130,162,1098,1116,2225,2254
139726,Gove County,2680,1341,1339,1318,1320,9,4,1,1,5,6,1,0,7,8,24,20
139878,Graham County,2605,1270,1335,1159,1233,57,49,9,11,4,5,0,0,41,37,31,33
140030,Grant County,7834,4008,3826,3836,3672,38,29,77,60,13,18,0,0,44,47,1852,1603
140182,Gray County,6024,2962,3062,2906,2990,16,18,15,20,2,12,0,0,23,22,441,422
140334,Greeley County,1258,598,660,588,643,1,6,5,3,1,3,0,0,3,5,88,91
140486,Greenwood County,6673,3291,3382,3159,3259,14,9,43,37,4,14,0,0,71,63,121,101
140638,Hamilton County,2705,1372,1333,1308,1290,5,4,37,17,3,4,4,0,15,18,454,388
140790,Harper County,6019,2988,3031,2892,2931,12,11,30,42,4,5,11,5,39,37,175,121
140942,Harvey County,34741,16976,17765,16018,16848,349,241,142,155,114,144,13,3,340,374,1951,1814
141094,Haskell County,4274,2141,2133,2062,2067,10,5,32,24,9,7,1,6,27,24,615,548
141246,Hodgeman County,1915,959,956,935,930,10,10,2,1,4,5,0,0,8,10,64,57
141398,Jackson County,13470,6745,6725,5909,5937,62,22,538,551,20,28,0,1,216,186,248,199
141550,Jefferson County,19133,9701,9432,9352,9143,72,37,105,72,14,24,3,3,155,153,186,161
141702,Jewell County,3067,1567,1500,1532,1475,3,2,11,9,4,2,0,0,17,12,31,36
141854,Johnson County,545789,266714,279075,235938,247468,12321,12294,1130,1207,11314,12067,177,133,5834,5906,20149,18920
142006,Kearny County,3990,2027,1963,1945,1892,18,7,24,25,10,12,0,1,30,26,596,551
142158,Kingman County,7842,3900,3942,3815,3837,7,9,24,26,15,22,1,1,38,47,101,103
142310,Kiowa County,2562,1260,1302,1220,1256,12,5,8,17,5,13,0,1,15,10,52,50
142462,Labette County,21542,10684,10858,9447,9678,538,484,235,235,39,41,7,6,418,414,449,425
142614,Lane County,1737,851,886,818,853,4,4,11,10,1,3,1,0,16,16,35,39
142766,Leavenworth County,76544,40705,35839,33927,31283,4772,2560,394,237,414,577,62,69,1136,1113,2646,1731
142918,Lincoln County,3234,1616,1618,1584,1592,10,1,10,8,2,4,0,0,10,13,30,40
143070,Linn County,9636,4839,4797,4696,4658,27,18,28,35,12,17,4,2,72,67,91,93
143222,Logan County,2774,1372,1402,1330,1362,12,9,9,7,3,8,0,0,18,16,37,47
143374,Lyon County,33642,16466,17176,15058,15685,473,424,199,202,373,444,15,22,348,399,3456,3294
143526,McPherson County,29141,14333,14808,13744,14316,204,103,72,71,62,89,16,10,235,219,536,495
143678,Marion County,12665,6379,6286,6151,6109,74,33,40,36,8,17,7,2,99,89,148,155
143830,Marshall County,10109,5015,5094,4913,4993,15,12,13,20,9,16,1,2,64,51,122,86
143982,Meade County,4592,2339,2253,2252,2189,23,8,22,20,8,13,0,0,34,23,359,318
144134,Miami County,32874,16248,16626,15572,15988,246,188,100,104,45,73,12,5,273,268,442,388
144286,Mitchell County,6347,3203,3144,3147,3093,9,4,11,15,11,10,2,3,23,19,46,31
144438,Montgomery County,35382,17371,18011,14744,15455,1107,961,626,605,91,124,25,16,778,850,957,885
144590,Morris County,5911,2953,2958,2883,2870,12,16,9,20,2,11,1,0,46,41,114,102
144742,Morton County,3237,1577,1660,1478,1574,16,1,20,20,36,35,4,5,23,25,340,281
144894,Nemaha County,10171,5136,5035,5017,4921,30,27,33,23,5,11,2,2,49,51,64,55
145046,Neosho County,16495,8142,8353,7752,7958,119,88,108,95,33,55,4,2,126,155,374,318
145198,Ness County,3107,1554,1553,1517,1514,11,8,11,15,2,2,0,0,13,14,122,116
145350,Norton County,5658,3163,2495,2945,2442,160,5,9,4,23,10,0,1,26,33,179,73
145502,Osage County,16291,8102,8189,7895,7963,33,16,54,59,9,30,3,2,108,119,160,178
145654,Osborne County,3836,1907,1929,1868,1887,3,4,11,8,5,13,0,0,20,17,26,20
145806,Ottawa County,6095,3153,2942,3061,2876,35,16,17,12,4,5,0,0,36,33,75,54
145958,Pawnee County,6970,3867,3103,3482,2940,262,64,33,15,20,13,3,3,67,68,273,191
146110,Phillips County,5624,2793,2831,2729,2754,14,8,11,12,16,26,0,0,23,31,59,69
146262,Pottawatomie County,21714,10796,10918,10242,10368,141,92,93,95,71,95,8,4,241,264,509,456
146414,Pratt County,9645,4758,4887,4558,4704,69,44,33,39,14,17,0,1,84,82,247,271
146566,Rawlins County,2503,1248,1255,1224,1240,7,1,1,4,2,3,0,0,14,7,38,43
146718,Reno County,64567,32371,32196,29799,30536,1404,584,293,214,152,176,21,7,702,679,2815,2410
146870,Republic County,4944,2431,2513,2390,2473,14,12,7,5,7,7,0,0,13,16,24,34
147022,Rice County,10105,5090,5015,4838,4799,90,46,50,44,12,27,3,2,97,97,568,456
147174,Riley County,71605,37368,34237,31683,29189,2651,2039,252,254,1550,1546,84,85,1148,1124,2515,2218
147326,Rooks County,5181,2531,2650,2479,2587,10,16,8,10,6,13,3,3,25,21,61,53
147478,Rush County,3318,1629,1689,1600,1652,3,5,10,6,1,7,0,0,15,19,45,43
147630,Russell County,6992,3463,3529,3345,3408,36,21,21,26,18,24,2,0,41,50,78,48
147782,Saline County,55774,27743,28031,25076,25625,1114,822,177,183,579,646,29,13,768,742,2825,2635
147934,Scott County,4951,2498,2453,2438,2392,13,8,19,17,9,14,4,2,15,20,407,352
148086,Sedgwick County,499315,246670,252645,201061,205098,23313,24392,3465,3545,10371,10594,281,245,8179,8771,33379,31682
148238,Seward County,22982,11826,11156,10674,10052,463,423,139,148,322,321,29,13,199,199,6935,6114
148390,Shawnee County,178353,86251,92102,72918,78024,7819,8039,1257,1325,960,1242,94,87,3203,3385,9784,9687
148542,Sheridan County,2550,1296,1254,1276,1224,1,2,6,6,2,3,1,1,10,18,42,44
148694,Sherman County,6010,3019,2991,2921,2901,27,24,19,8,8,12,3,4,41,42,331,317
148846,Smith County,3861,1895,1966,1856,1921,9,2,3,8,3,4,2,2,22,29,24,31
148998,Stafford County,4421,2208,2213,2135,2118,9,11,36,41,8,12,1,0,19,31,298,236
149150,Stanton County,2248,1147,1101,1101,1055,9,7,17,21,3,2,3,2,14,14,444,392
149302,Stevens County,5742,2858,2884,2769,2794,12,13,32,38,8,8,4,3,33,28,981,901
149454,Sumner County,24096,12031,12065,11488,11491,130,122,132,169,18,37,3,1,260,245,559,536
149606,Thomas County,7942,3901,4041,3773,3929,38,14,34,28,14,28,3,4,39,38,205,175
149758,Trego County,2990,1475,1515,1449,1488,8,5,5,1,4,3,1,1,8,17,25,31
149910,Wabaunsee County,7032,3577,3455,3473,3348,17,13,21,20,5,6,0,0,61,68,102,106
150062,Wallace County,1484,741,743,724,721,6,2,2,5,0,1,0,0,9,14,55,50
150214,Washington County,5782,2923,2859,2871,2798,12,14,11,8,10,10,0,0,19,29,79,68
150366,Wichita County,2241,1154,1087,1122,1064,16,5,6,8,2,1,0,0,8,9,303,256
150518,Wilson County,9404,4630,4774,4459,4583,15,15,52,53,16,24,1,4,87,95,118,101
150670,Woodson County,3305,1657,1648,1591,1601,9,4,22,17,1,2,0,0,34,24,32,35
150822,Wyandotte County,157678,77810,79868,53215,52519,18934,21805,1184,1006,2187,2051,169,148,2121,2339,21983,19727
150974,Adair County,18618,9185,9433,8745,9051,301,219,23,19,15,29,3,6,98,109,181,135
151126,Allen County,20033,9849,10184,9598,9948,91,82,31,27,10,24,2,0,117,103,162,137
151278,Anderson County,21452,10487,10965,10106,10516,214,219,24,11,45,62,3,3,95,154,164,125
