,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE
1710,Butler County,61089,30807,30282,29115,29079,756,281,294,263,152,181,14,6,476,472,895,721
1938,Chase County,3006,1520,1486,1466,1446,29,11,11,11,2,3,0,0,12,15,48,33
2166,Chautauqua County,4153,2009,2144,1877,2021,9,5,74,76,2,1,1,1,46,40,50,29
2394,Cherokee County,21831,10624,11207,9801,10344,85,83,377,389,25,49,3,6,333,336,124,142
2622,Cheyenne County,2892,1436,1456,1422,1437,3,1,1,2,3,8,0,1,7,7,65,41
2850,Clark County,2267,1110,1157,1084,1128,4,2,11,16,0,5,0,0,11,6,61,49
3078,Clay County,8528,4256,4272,4161,4170,32,27,19,20,3,10,0,0,41,45,61,63
3306,Cloud County,9613,4582,5031,4489,4954,24,11,9,21,24,13,0,0,36,32,44,50
3534,Coffey County,8609,4241,4368,4120,4233,17,14,26,25,19,31,0,1,59,64,87,76
3762,Comanche County,1900,912,988,897,975,0,1,3,3,2,3,3,1,7,5,18,21
3990,Cowley County,35121,17244,17877,15635,16443,603,423,355,353,281,288,2,3,368,367,944,898
4218,Crawford County,38539,18830,19709,17500,18553,475,300,183,219,324,317,20,24,328,296,601,524
4446,Decatur County,3186,1565,1621,1532,1596,17,6,3,1,2,3,2,2,9,13,23,26
4674,Dickinson County,18864,9239,9625,8941,9319,105,86,48,54,24,38,1,1,120,127,281,270
4902,Doniphan County,7892,3903,3989,3684,3782,121,75,42,64,9,17,0,0,47,51,49,48
5130,Douglas County,108385,53811,54574,46785,47887,2451,2229,1350,1347,1891,1875,36,32,1298,1204,1963,1973
5358,Edwards County,3244,1616,1628,1584,1604,9,3,10,8,5,6,0,0,8,7,205,209
5586,Elk County,3101,1498,1603,1443,1532,3,2,13,24,3,3,2,0,34,42,51,29
5814,Ellis County,27184,13301,13883,12832,13512,156,76,36,31,126,136,13,3,138,125,453,345
6042,Ellsworth County,6316,3374,2942,3046,2903,239,9,33,4,8,8,1,0,47,18,145,94
6270,Finney County,40547,20575,19972,19178,18758,342,227,248,218,572,582,30,25,205,162,9165,8176
6498,Ford County,32555,16871,15684,15874,14770,302,289,156,132,337,317,34,32,168,144,7726,6398
6726,Franklin County,25961,12923,13038,12324,12524,213,145,121,124,52,49,1,0,212,196,411,377
6954,Geary County,28170,13638,14532,9811,10225,2770,2806,138,136,272,681,69,64,578,620,1119,1086
7182,Gove County,2800,1343,1457,1324,1435,2,1,4,3,2,1,0,0,11,17,21,18
7410,Graham County,2705,1323,1382,1243,1325,58,36,4,6,5,3,0,1,13,11,15,14
7638,Grant County,7545,3779,3766,3666,3668,14,11,45,39,25,23,0,0,29,25,1492,1333
7866,Gray County,5969,3011,2958,2937,2900,6,6,36,18,3,3,2,2,27,29,428,335
8094,Greeley County,1383,683,700,671,685,2,1,4,4,2,4,1,1,3,5,97,87
8322,Greenwood County,7409,3648,3761,3552,3649,14,2,30,43,3,9,0,0,49,58,73,72
8550,Hamilton County,2619,1309,1310,1276,1269,8,8,9,5,7,8,3,4,6,16,352,301
8778,Harper County,6101,2971,3130,2889,3058,9,7,32,22,9,6,2,2,30,35,40,36
9006,Harvey County,33411,16283,17128,15479,16368,323,284,107,106,89,105,8,5,277,260,1568,1406
9234,Haskell County,4151,2109,2042,2051,1987,5,3,10,18,18,13,0,0,25,21,549,481
9462,Hodgeman County,2079,1027,1052,1007,1029,11,8,3,3,0,1,0,0,6,11,38,37
9690,Jackson County,13076,6473,6603,5826,5964,75,56,426,442,13,18,2,1,131,122,177,135
9918,Jefferson County,18602,9422,9180,9100,8903,78,47,101,81,12,19,2,0,129,130,143,145
10146,Jewell County,3345,1670,1675,1649,1655,1,0,6,7,2,1,1,0,11,12,13,14
10374,Johnson County,496358,243531,252827,221119,230442,9149,8889,1152,1127,8777,8927,149,149,3185,3293,13456,11505
10602,Kearny County,4361,2238,2123,2171,2059,19,12,20,25,8,7,2,2,18,18,646,593
10830,Kingman County,8285,4091,4194,3983,4095,11,11,32,26,11,11,1,1,53,50,87,83
11058,Kiowa County,3047,1485,1562,1452,1536,5,4,13,11,4,5,0,0,11,6,28,46
11286,Labette County,21938,10778,11160,9664,10076,572,515,230,218,42,42,1,2,269,307,339,343
11514,Lane County,1899,944,955,920,939,1,1,3,2,0,2,1,1,19,10,20,16
11742,Leavenworth County,71409,37674,33735,31634,29757,4559,2620,366,182,367,509,64,44,684,623,1484,1107
11970,Lincoln County,3355,1651,1704,1625,1674,4,1,7,11,1,4,0,0,14,14,24,30
12198,Linn County,9680,4848,4832,4724,4706,44,40,26,24,3,10,3,1,48,51,56,51
12426,Logan County,2804,1368,1436,1326,1403,13,8,3,4,2,4,0,0,24,17,41,28
12654,Lyon County,35861,17693,18168,16410,16979,490,440,158,122,358,333,5,6,272,288,3620,3056
12882,McPherson County,29174,14308,14866,13864,14450,162,119,60,49,38,67,10,8,174,173,330,315
13110,Marion County,12754,6253,6501,6103,6339,40,28,36,46,8,18,1,0,65,70,143,134
13338,Marshall County,10309,5106,5203,5021,5092,11,15,17,23,11,29,0,2,46,42,53,44
13566,Meade County,4516,2259,2257,2205,2203,12,9,14,17,4,6,0,0,24,22,316,287
13794,Miami County,29476,14658,14818,14090,14294,265,210,89,75,21,34,1,2,192,203,267,261
14022,Mitchell County,6493,3211,3282,3155,3186,9,28,18,13,10,16,1,1,18,38,33,41
14250,Montgomery County,34493,16620,17873,14394,15557,1039,1070,569,564,77,108,4,4,537,570,541,533
14478,Morris County,5906,2920,2986,2865,2923,15,8,14,13,5,16,0,1,21,25,87,91
14706,Morton County,3227,1536,1691,1478,1618,5,4,22,20,16,25,0,0,15,24,252,244
14934,Nemaha County,10292,5087,5205,4993,5121,31,23,20,21,2,9,3,4,38,27,40,44
15162,Neosho County,16425,7960,8465,7627,8104,91,77,93,89,18,43,2,1,129,151,288,258
15390,Ness County,3116,1542,1574,1519,1553,2,0,4,6,0,3,0,0,17,12,43,38
15618,Norton County,5631,3132,2499,2835,2457,240,1,22,5,15,18,1,0,19,18,110,46
15846,Osage County,16754,8253,8501,8025,8271,52,44,57,61,11,22,8,10,100,93,129,158
16074,Osborne County,4051,2020,2031,1999,1999,1,2,7,5,4,8,0,1,9,16,7,9
16302,Ottawa County,6034,3038,2996,2962,2944,28,4,12,16,3,6,1,0,32,26,77,49
16530,Pawnee County,6699,3584,3115,3194,2952,279,88,48,23,22,23,0,0,41,29,189,145
16758,Phillips County,5584,2736,2848,2681,2798,11,7,11,10,10,17,0,0,23,16,26,26
16986,Pottawatomie County,18676,9228,9448,8928,9103,95,82,49,81,28,53,1,0,127,129,259,235
17214,Pratt County,9322,4551,4771,4389,4631,74,33,16,25,30,27,1,2,41,53,191,175
17442,Rawlins County,2690,1334,1356,1313,1336,6,3,4,6,3,0,0,0,8,11,11,16
17670,Reno County,63363,31794,31569,29600,30193,1286,580,256,166,158,194,14,11,480,425,2094,1822
17898,Republic County,5159,2512,2647,2475,2617,11,6,6,8,5,6,0,0,15,10,28,34
18126,Rice County,10462,5047,5415,4849,5228,67,76,52,28,22,24,3,1,54,58,383,332
18354,Riley County,66144,34755,31389,29746,27372,2792,2014,239,205,1151,1089,78,39,749,670,1766,1409
18582,Rooks County,5326,2649,2677,2556,2630,51,14,16,10,4,7,1,0,21,16,43,26
18810,Rush County,3378,1658,1720,1630,1696,9,2,7,9,2,4,0,0,10,9,27,23
19038,Russell County,6954,3365,3589,3272,3488,26,31,29,15,8,17,1,0,29,38,52,41
19266,Saline County,53808,26564,27244,24480,25181,919,857,175,136,478,544,18,13,494,513,2008,1809
19494,Scott County,4601,2289,2312,2246,2277,4,3,20,17,3,3,1,0,15,12,208,186
19722,Sedgwick County,461872,228148,233724,190741,194801,21048,22617,2676,2637,8793,8405,194,198,4696,5066,22952,20690
19950,Seward County,22623,11620,11003,10481,9996,471,387,125,112,386,373,20,19,137,116,5924,4990
20178,Shawnee County,171178,82923,88255,71317,75966,7634,8080,1094,1188,982,1050,44,40,1852,1931,7409,6898
20406,Sheridan County,2521,1253,1268,1243,1255,2,2,2,3,0,2,2,2,4,4,22,22
20634,Sherman County,6113,3148,2965,3091,2896,15,14,16,9,2,13,3,8,21,25,290,266
20862,Smith County,4153,2011,2142,1988,2119,5,2,3,8,0,2,3,2,12,9,17,18
21090,Stafford County,4432,2171,2261,2136,2212,5,2,10,8,1,6,0,0,19,33,179,151
21318,Stanton County,2328,1184,1144,1140,1116,18,1,20,16,2,3,0,0,4,8,364,297
21546,Stevens County,5405,2645,2760,2544,2672,32,26,32,36,8,7,1,0,28,19,697,669
21774,Sumner County,24834,12235,12599,11738,12108,126,112,138,129,20,41,7,7,206,202,458,445
22002,Thomas County,7745,3771,3974,3685,3899,29,13,14,15,6,18,0,2,37,27,95,85
22230,Trego County,3102,1488,1614,1441,1583,10,3,5,9,7,9,1,1,24,9,19,10
22458,Wabaunsee County,6721,3405,3316,3321,3248,21,14,22,18,2,8,3,3,36,25,78,82
22686,Wallace County,1537,755,782,738,757,4,7,7,7,0,3,0,0,6,8,51,43
22914,Washington County,6045,3048,2997,3014,2963,6,4,13,11,0,3,0,0,15,16,30,14
23142,Wichita County,2293,1182,1111,1159,1085,2,1,10,11,1,1,0,0,10,13,253,215
23370,Wilson County,9778,4766,5012,4631,4854,22,22,49,52,10,18,2,2,52,64,90,91
23598,Woodson County,3454,1704,1750,1638,1715,28,3,18,16,1,1,0,0,19,15,27,30
23826,Wyandotte County,154271,75334,78937,52695,52489,19195,22907,655,639,1422,1440,42,48,1325,1414,16435,13952
114,Adair County,17645,8633,9012,8244,8645,285,241,20,19,27,28,2,1,55,78,85,63
342,Allen County,18315,8983,9332,8795,9102,117,130,12,19,9,13,0,2,50,66,106,83
570,Anderson County,19908,9784,10124,9447,9720,228,282,12,13,29,24,0,1,68,84,106,92
798,Ballard County,8217,4094,4123,3868,3919,147,135,6,3,4,15,2,0,67,51,27,33
1026,Barren County,39371,19000,20371,17952,19265,783,828,29,34,111,89,3,7,122,148,244,203
1254,Bath County,11466,5660,5806,5512,5633,95,111,14,17,0,2,0,0,39,43,77,40
1482,Bell County,29402,14098,15304,13503,14692,380,361,35,40,53,71,9,8,118,132,107,117
1710,Boone County,100936,50063,50873,47367,48351,1242,1031,118,126,845,889,16,21,475,455,1376,1214
1938,Bourbon County,19576,9565,10011,8817,9185,609,694,18,13,17,32,0,2,104,85,464,248
2166,Boyd County,49193,24315,24878,22883,24170,1084,338,51,35,90,91,2,0,205,244,518,159
2394,Boyle County,28319,14156,14163,12222,12715,1631,1088,34,32,117,148,6,5,146,175,258,223
2622,Bracken County,8662,4292,4370,4223,4308,41,26,7,14,0,5,2,1,19,16,30,24
2850,Breathitt County,15746,7782,7964,7655,7854,52,24,10,6,23,36,2,2,40,42,70,51
3078,Breckinridge County,18913,9430,9483,9039,9098,273,271,23,20,6,9,1,2,88,83,80,93
3306,Bullitt County,68927,34251,34676,33536,33892,285,297,100,113,81,108,2,5,247,261,297,278
3534,Butler County,13383,6681,6702,6540,6595,66,37,17,12,12,15,0,0,46,43,178,81
3762,Caldwell County,12744,6129,6615,5782,6229,296,314,11,10,7,16,0,0,33,46,41,46
3990,Calloway County,35087,17050,18037,15775,16918,742,678,38,34,312,280,6,4,177,123,308,249
4218,Campbell County,87366,42227,45139,40573,43519,944,876,86,87,266,310,8,6,350,341,552,511
4446,Carlisle County,5290,2609,2681,2544,2612,37,35,12,11,2,2,0,0,14,21,25,26
4674,Carroll County,10304,5193,5111,4978,4941,131,90,12,13,12,7,3,2,57,58,276,158
4902,Carter County,27168,13336,13832,13178,13674,54,32,33,39,14,25,3,1,54,61,91,93
5130,Casey County,16003,7826,8177,7703,8061,49,40,29,16,3,7,4,4,38,49,214,135
5358,Christian County,77737,39088,38649,28686,28044,9105,9372,220,183,330,356,113,83,634,611,1991,1814
5586,Clark County,34245,16625,17620,15664,16508,768,882,25,35,58,63,2,1,108,131,340,156
5814,Clay County,24118,12800,11318,11563,11035,1069,174,36,18,22,9,3,1,107,81,262,82
6042,Clinton County,9505,4575,4930,4510,4893,10,6,17,8,3,6,13,0,22,17,121,67
6270,Crittenden County,9025,4373,4652,4304,4559,28,35,6,10,2,6,0,0,33,42,19,30
6498,Cumberland County,7092,3441,3651,3282,3477,119,128,4,6,1,1,3,1,32,38,28,21
6726,Daviess County,92352,44594,47758,41633,44755,2150,2168,74,64,248,271,17,17,472,483,644,584
6954,Edmonson County,11797,5850,5947,5690,5836,101,43,23,27,8,8,0,0,28,33,40,40
7182,Elliott County,6774,3312,3462,3283,3428,2,0,1,4,0,0,0,1,26,29,18,23
7410,Estill County,14980,7257,7723,7177,7641,25,17,21,17,2,8,0,0,32,40,52,47
7638,Fayette County,274581,135481,139100,111160,113471,18033,19472,418,382,3935,3815,97,87,1838,1873,8056,4955
7866,Fleming County,14446,7093,7353,6912,7168,109,111,12,7,10,15,0,0,50,52,64,50
8094,Floyd County,42111,20753,21358,20066,21027,479,132,29,21,55,57,19,18,105,103,154,143
8322,Franklin County,48338,23440,24898,20503,21976,2392,2321,41,34,227,222,7,5,270,340,451,411
8550,Fulton County,7276,3393,3883,2588,2880,761,946,5,4,10,14,0,0,29,39,33,29
8778,Gallatin County,7977,3973,4004,3840,3890,76,57,6,10,14,8,0,0,37,39,87,51
9006,Garrard County,15995,7898,8097,7611,7789,230,243,13,8,2,5,0,0,42,52,182,127
9234,Grant County,24212,11979,12233,11743,12011,71,59,26,29,64,49,5,13,70,72,158,147
9462,Graves County,37144,18138,19006,17008,17847,829,856,55,51,53,48,5,6,188,198,838,625
9690,Grayson County,24884,12325,12559,12106,12357,97,56,22,24,11,28,1,1,88,93,113,97
9918,Green County,11467,5666,5801,5442,5606,162,138,5,7,10,10,0,0,47,40,72,70
10146,Greenup County,36916,17822,19094,17461,18743,134,109,37,34,72,72,1,0,117,136,121,124
10374,Hancock County,8414,4164,4250,4072,4165,47,38,12,12,4,10,0,0,29,25,51,34
10602,Hardin County,95582,47569,48013,39737,40179,5848,5390,223,193,693,1239,94,71,974,941,1740,1683
10830,Harlan County,31275,15028,16247,14332,15474,410,454,80,81,57,72,2,2,147,164,112,127
11058,Harrison County,18156,8877,9279,8569,8909,215,236,21,32,5,26,0,3,67,73,168,114
11286,Hart County,17876,8836,9040,8192,8447,539,500,19,21,11,9,5,3,70,60,123,67
11514,Henderson County,45035,21839,23196,19930,21222,1565,1628,37,37,81,123,6,2,220,184,335,279
11742,Henry County,15546,7720,7826,7331,7426,276,266,19,20,24,47,2,2,68,65,289,185
11970,Hickman County,5063,2431,2632,2150,2316,240,274,11,5,1,2,0,0,29,35,30,26
12198,Hopkins County,46407,22273,24134,20562,22177,1377,1563,56,42,80,127,6,2,192,223,288,214
12426,Jackson County,13396,6625,6771,6559,6715,17,4,12,14,0,2,0,1,37,35,43,33
12654,Jefferson County,699639,335721,363918,260533,278605,63405,73620,1022,1060,6086,5998,263,233,4412,4402,9912,8273
12882,Jessamine County,42068,20665,21403,19516,20227,701,744,46,37,161,169,7,24,234,202,359,241
13110,Johnson County,23579,11402,12177,11197,12010,65,34,14,17,50,32,4,2,72,82,105,75
13338,Kenton County,152873,75238,77635,70186,72583,3363,3370,177,157,661,667,30,29,821,829,1223,1187
13566,Knott County,17361,8554,8807,8407,8655,73,68,8,13,10,18,0,2,56,51,65,64
13794,Knox County,31778,15329,16449,14970,16083,153,154,44,37,26,28,2,4,134,143,104,133
14022,Larue County,13371,6541,6830,6197,6502,247,220,12,15,6,15,1,3,78,75,92,66
14250,Laurel County,55455,27174,28281,26448,27565,252,230,92,106,139,122,2,3,241,255,209,198
14478,Lawrence County,15960,7926,8034,7830,7946,24,16,25,22,3,8,0,1,44,41,42,34
14706,Lee County,7699,4041,3658,3714,3594,284,18,11,11,4,4,1,0,27,31,14,19
14934,Leslie County,11874,5773,6101,5722,6049,7,5,6,6,11,6,0,2,27,33,38,40
15162,Letcher County,24418,11960,12458,11795,12261,69,78,11,15,36,42,2,2,47,60,66,57
15390,Lewis County,13753,6823,6930,6733,6863,28,16,17,13,1,4,0,0,44,34,40,31
15618,Lincoln County,24491,12015,12476,11602,12026,301,328,15,20,7,16,0,1,90,85,164,134
15846,Livingston County,9620,4757,4863,4684,4795,17,15,23,21,2,2,0,1,31,29,39,44
16074,Logan County,26745,12920,13825,11802,12566,932,1045,31,28,25,35,1,1,129,150,243,150
16302,Lyon County,8230,4754,3476,4178,3365,518,68,13,11,24,6,2,0,19,26,55,14
16530,McCracken County,64260,30574,33686,26717,29239,3228,3752,90,68,173,198,18,21,348,408,413,375
16758,McCreary County,18293,9583,8710,8927,8519,543,80,35,41,14,2,2,0,62,68,136,72
16986,McLean County,9824,4820,5004,4767,4934,22,23,10,7,1,3,0,1,20,36,79,55
17214,Madison County,76966,37243,39723,34684,37099,1682,1703,116,112,317,357,10,5,434,447,550,388
17442,Magoffin County,13196,6523,6673,6471,6621,21,8,10,17,2,8,0,0,19,19,33,31
17670,Marion County,18883,9687,9196,8436,8336,1101,704,11,6,59,49,11,2,69,99,149,119
17898,Marshall County,30550,15012,15538,14743,15298,90,59,32,25,32,30,2,1,113,125,173,129
18126,Martin County,13147,6968,6179,6550,6094,367,34,7,3,5,4,3,4,36,40,91,39
18354,Mason County,16760,8095,8665,7421,7886,544,619,13,12,42,47,1,3,74,98,114,72
18582,Meade County,27822,13872,13950,12929,12998,614,591,93,74,48,103,16,18,172,166,332,319
18810,Menifee County,6727,3377,3350,3281,3281,73,33,4,4,0,2,1,0,18,30,40,35
19038,Mercer County,21396,10429,10967,9798,10345,399,429,24,20,95,79,4,1,109,93,245,118
19266,Metcalfe County,9998,4885,5113,4745,4978,89,87,14,11,2,5,0,0,35,32,33,30
19494,Monroe County,11635,5685,5950,5491,5715,152,171,7,11,0,13,2,1,33,39,197,74
19722,Montgomery County,23677,11559,12118,11070,11544,356,435,19,18,21,13,5,3,88,105,177,132
19950,Morgan County,14357,7983,6374,7231,6319,660,11,18,4,16,7,3,0,55,33,64,22
20178,Muhlenberg County,31523,15659,15864,14572,15096,936,589,18,25,20,24,0,1,113,129,159,115
20406,Nelson County,40175,19772,20403,18447,18996,1023,1120,33,25,141,132,4,3,124,127,263,201
20634,Nicholas County,7007,3416,3591,3357,3540,34,28,10,7,2,6,0,0,13,10,30,20
20862,Ohio County,23273,11488,11785,11269,11560,102,101,23,21,20,27,4,4,70,72,186,129
21090,Oldham County,52150,27938,24212,25593,23101,1889,675,65,44,130,168,5,3,256,221,531,443
21318,Owen County,11107,5549,5558,5402,5427,71,52,17,12,7,27,2,0,50,40,74,49
21546,Owsley County,4776,2383,2393,2366,2376,3,3,1,2,0,2,1,0,12,10,17,18
21774,Pendleton County,14849,7459,7390,7335,7287,67,39,13,18,8,9,1,0,35,37,87,42
22002,Perry County,29245,14259,14986,13783,14557,266,248,9,8,119,83,1,3,81,87,90,93
22230,Pike County,66063,32281,33782,31736,33241,183,162,36,37,149,150,14,8,163,184,230,248
22458,Powell County,13457,6672,6785,6556,6687,60,38,9,7,5,2,0,0,42,51,56,46
22686,Pulaski County,58284,28431,29853,27641,29090,375,337,68,69,147,157,6,3,194,197,369,276
22914,Robertson County,2272,1115,1157,1097,1147,5,1,0,1,0,0,7,4,6,4,13,8
23142,Rockcastle County,16541,8165,8376,8053,8272,29,9,18,22,11,12,0,1,54,60,57,58
23370,Rowan County,22022,10749,11273,10277,10851,207,171,30,19,104,118,2,1,129,113,169,105
23598,Russell County,16740,8096,8644,7969,8500,64,58,10,12,8,15,1,2,44,57,101,84
23826,Scott County,37810,18534,19276,17167,17866,995,1041,52,42,143,150,0,2,177,175,458,297
24054,Shelby County,36882,18145,18737,16323,16687,1435,1681,77,45,80,103,41,16,189,205,1777,875
24282,Simpson County,16744,8177,8567,7182,7550,797,877,18,9,93,53,7,6,80,72,104,81
24510,Spencer County,14673,7432,7241,7248,7055,115,105,13,17,8,7,0,0,48,57,128,93
24738,Taylor County,23554,11313,12241,10586,11495,609,618,14,14,17,26,1,4,86,84,151,107
24966,Todd County,11773,5759,6014,5241,5378,465,571,12,8,3,19,2,2,36,36,158,108
25194,Trigg County,13017,6387,6630,5732,5898,559,624,17,11,13,29,1,0,65,68,72,53
25422,Trimble County,8847,4377,4470,4313,4403,19,13,12,21,5,3,0,0,28,30,74,61
25650,Union County,15610,7924,7686,6383,6696,1384,869,21,11,29,26,2,0,105,84,171,99
25878,Warren County,97872,48003,49869,42189,44018,4248,4423,126,113,801,736,45,50,594,529,2048,1310
26106,Washington County,11198,5546,5652,5081,5140,386,433,10,7,16,26,0,0,53,46,129,99
26334,Wayne County,20417,10127,10290,9837,10041,185,124,24,22,9,13,0,0,72,90,298,206
26562,Webster County,13980,6858,7122,6469,6707,317,339,8,10,4,11,6,5,54,50,297,198
26790,Whitley County,37321,18014,19307,17673,18966,118,88,38,47,46,43,5,5,134,158,163,136
27018,Wolfe County,6945,3429,3516,3396,3488,10,9,3,3,1,1,1,1,18,14,29,32
27246,Woodford County,23775,11569,12206,10743,11349,631,666,18,16,60,60,1,1,116,114,716,373
114,Acadia Parish,58620,28398,30222,23013,24160,5104,5774,49,73,62,65,3,2,167,148,327,310
342,Allen Parish,25190,14067,11123,9624,8522,3969,2207,223,240,123,31,4,3,124,120,1029,157
570,Ascension Parish,86085,42555,43530,33986,33861,7941,9052,124,112,267,261,13,8,224,236,1632,1215
798,Assumption Parish,23062,11189,11873,7601,7859,3475,3888,33,44,27,30,0,2,53,50,221,181
1026,Avoyelles Parish,41478,20424,21054,13693,14478,6306,6167,244,236,31,44,1,0,149,129,209,250
1254,Beauregard Parish,33705,16979,16726,14200,14131,2334,2158,115,131,112,109,12,4,206,193,370,322
1482,Bienville Parish,15123,7244,7879,4210,4324,2971,3461,20,26,5,20,0,0,38,48,84,92
1710,Bossier Parish,103515,50697,52818,38597,39076,10438,11676,287,290,540,906,42,51,793,819,2248,1869
1938,Caddo Parish,250038,118547,131491,62987,67384,52979,61260,532,529,969,1147,33,54,1047,1117,2547,2317
2166,Calcasieu Parish,184079,89811,94268,66321,68788,21615,23537,325,289,663,710,29,31,858,913,1598,1585
2394,Caldwell Parish,10500,5327,5173,4233,4280,1022,835,25,24,10,6,0,0,37,28,84,86
2622,Cameron Parish,9636,4867,4769,4563,4492,224,211,19,19,24,21,1,1,36,25,163,128
2850,Catahoula Parish,10455,5275,5180,3749,3738,1479,1390,9,12,8,6,0,0,30,34,59,47
3078,Claiborne Parish,16130,8103,8027,4165,4165,3881,3781,12,16,8,9,1,3,36,53,68,85
3306,Concordia Parish,19188,9391,9797,5689,5850,3596,3843,17,18,30,22,1,0,58,64,225,96
3534,De Soto Parish,25904,12376,13528,7394,7601,4813,5738,66,68,13,17,4,10,86,94,240,222
3762,East Baton Rouge Parish,412772,198199,214573,110335,115226,80694,92348,541,481,4918,4707,70,73,1641,1738,5228,4606
3990,East Carroll Parish,8692,4467,4225,1453,1354,2973,2833,6,11,18,13,0,0,17,14,58,59
4218,East Feliciana Parish,20680,11028,9652,5804,5283,5129,4253,17,19,19,34,0,0,59,63,99,84
4446,Evangeline Parish,34923,17449,17474,12010,12328,5270,4967,44,48,37,36,3,2,85,93,234,183
4674,Franklin Parish,20472,9747,10725,6686,7165,2958,3428,30,28,20,23,1,0,52,81,89,92
4902,Grant Parish,18984,9315,9669,8056,8198,1040,1235,83,85,15,21,3,2,118,128,129,123
