,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE
266,Adams County,4475,2198,2277,2182,2254,3,0,6,14,2,6,0,0,5,3,13,13
494,Allamakee County,14671,7346,7325,7251,7245,17,6,21,13,17,22,0,2,40,37,338,182
722,Appanoose County,13701,6551,7150,6446,7045,25,37,14,9,19,17,1,0,46,42,76,59
950,Audubon County,6807,3262,3545,3240,3513,5,5,2,4,5,8,0,0,10,15,16,17
1178,Benton County,25338,12672,12666,12546,12538,32,19,17,20,18,25,3,1,56,63,74,82
1406,Black Hawk County,128024,61457,66567,55175,59612,4840,5434,130,139,617,690,49,31,646,661,1255,1130
1634,Boone County,26247,12852,13395,12690,13250,60,44,29,24,26,31,0,0,47,46,114,104
1862,Bremer County,23282,11253,12029,11068,11851,61,52,13,4,50,72,2,2,59,48,64,66
2090,Buchanan County,21079,10469,10610,10322,10471,35,24,23,23,41,47,0,1,48,44,60,71
2318,Buena Vista County,20352,10200,10152,9563,9622,63,35,17,19,490,411,1,5,66,60,1435,1131
2546,Butler County,15290,7500,7790,7441,7721,8,5,4,5,9,22,2,1,36,36,46,43
2774,Calhoun County,11089,5494,5595,5369,5548,75,7,16,6,10,12,1,0,23,22,54,46
3002,Carroll County,21377,10418,10959,10327,10861,18,20,12,11,31,42,0,1,30,24,52,63
3230,Cass County,14672,7120,7552,7057,7490,24,8,11,7,4,16,1,5,23,26,54,47
3458,Cedar County,18200,8985,9215,8871,9117,23,11,19,15,21,34,3,2,48,36,102,69
3686,Cerro Gordo County,46349,22315,24034,21702,23504,229,151,51,31,158,171,5,6,170,171,662,627
3914,Cherokee County,13003,6421,6582,6325,6512,29,15,10,11,25,31,0,0,32,13,69,55
4142,Chickasaw County,13063,6535,6528,6485,6467,3,4,3,1,16,19,0,1,28,36,38,44
4370,Clarke County,9187,4525,4662,4464,4606,5,5,22,9,10,22,2,1,22,19,207,162
4598,Clay County,17372,8389,8983,8248,8855,19,11,12,5,73,69,1,3,36,40,125,71
4826,Clayton County,18607,9193,9414,9107,9343,18,11,27,17,6,14,1,0,34,29,89,53
5054,Clinton County,50045,24296,25749,23399,24824,478,477,69,58,133,152,3,6,214,232,351,276
5282,Crawford County,16927,8507,8420,8331,8240,76,60,32,27,34,53,0,2,34,38,891,594
5510,Dallas County,41070,20317,20753,19826,20282,188,141,29,41,141,155,18,14,115,120,1256,973
5738,Davis County,8542,4226,4316,4174,4253,8,7,6,12,7,10,2,2,29,32,31,30
5966,Decatur County,8659,4234,4425,4089,4309,60,26,13,8,25,31,8,2,39,49,91,57
6194,Delaware County,18388,9120,9268,9061,9220,7,6,13,5,12,14,0,2,27,21,52,69
6422,Des Moines County,42284,20433,21851,19299,20659,750,780,52,55,114,139,8,12,210,206,401,339
6650,Dickinson County,16461,8023,8438,7949,8357,23,7,13,21,17,17,1,0,20,36,48,61
6878,Dubuque County,89232,43349,45883,42296,44879,420,357,71,67,281,244,43,39,238,297,586,478
7106,Emmet County,10992,5341,5651,5269,5576,13,15,18,20,12,21,1,0,28,19,253,222
7334,Fayette County,21992,10863,11129,10646,10987,93,27,17,14,38,51,2,5,67,45,181,149
7562,Floyd County,16854,8143,8711,8032,8586,29,11,9,8,31,42,9,7,33,57,124,98
7790,Franklin County,10682,5246,5436,5197,5391,7,4,13,12,12,16,1,1,16,12,397,245
8018,Fremont County,7996,3907,4089,3874,4044,1,2,10,9,8,12,0,0,14,22,100,74
8246,Greene County,10338,5050,5288,5009,5224,9,8,7,12,9,16,0,1,16,27,92,80
8474,Grundy County,12362,6050,6312,6002,6263,7,4,2,1,15,21,0,0,24,23,34,38
8702,Guthrie County,11341,5603,5738,5549,5691,11,4,4,2,9,7,0,5,30,29,66,53
8930,Hamilton County,16413,8129,8284,7912,8088,24,18,21,17,130,117,1,0,41,44,126,109
9158,Hancock County,12096,5949,6147,5901,6091,8,3,5,7,18,24,1,1,16,21,158,143
9386,Hardin County,18816,9206,9610,9021,9518,107,10,13,12,25,35,7,8,33,27,245,210
9614,Harrison County,15691,7710,7981,7633,7889,8,6,14,20,11,18,1,1,43,47,53,60
9842,Henry County,20292,10270,10022,9703,9644,236,74,30,19,194,201,5,5,102,79,158,98
10070,Howard County,9916,4887,5029,4850,4986,6,7,10,5,4,13,0,0,17,18,32,23
10298,Humboldt County,10367,5072,5295,5025,5255,8,3,3,3,15,14,4,6,17,14,62,38
10526,Ida County,7799,3777,4022,3750,3988,4,4,3,2,6,13,0,0,14,15,15,22
10754,Iowa County,15708,7656,8052,7603,7970,13,19,3,11,21,26,3,1,13,25,75,77
10982,Jackson County,20302,10003,10299,9920,10211,12,8,10,15,5,14,12,11,44,40,65,56
11210,Jasper County,37215,18761,18454,18250,18178,271,45,48,36,79,94,14,15,99,86,213,162
11438,Jefferson County,16154,7907,8247,7642,7975,58,55,14,14,131,155,3,2,59,46,132,165
11666,Johnson County,111481,55467,56014,50396,51261,1796,1579,181,161,2384,2365,28,19,682,629,1475,1339
11894,Jones County,20208,10557,9651,10058,9552,343,33,52,13,32,13,0,0,72,40,147,66
12122,Keokuk County,11417,5538,5879,5499,5836,5,4,6,7,12,15,1,1,15,16,30,31
12350,Kossuth County,17125,8359,8766,8281,8687,13,6,15,10,23,37,1,0,26,26,60,79
12578,Lee County,37920,18760,19160,17707,18461,723,370,64,36,59,97,8,12,199,184,475,427
12806,Linn County,192307,94279,98028,88758,92925,2726,2326,220,211,1355,1382,50,41,1170,1143,1429,1354
13034,Louisa County,12170,6052,6118,5979,6049,21,15,12,10,7,17,5,5,28,22,804,735
13262,Lucas County,9405,4570,4835,4532,4793,11,4,2,8,11,18,1,0,13,12,41,41
13490,Lyon County,11741,5825,5916,5791,5862,3,8,5,13,9,10,1,0,16,23,19,23
13718,Madison County,14058,6939,7119,6864,7031,11,2,17,25,7,18,2,1,38,42,53,52
13946,Mahaska County,22304,11103,11201,10800,10965,108,35,22,23,97,97,5,1,71,80,100,90
14174,Marion County,32101,15935,16166,15566,15823,86,49,33,29,154,184,4,7,92,74,113,144
14402,Marshall County,39317,19584,19733,18939,19155,246,164,64,95,165,176,16,8,154,135,1988,1554
14630,Mills County,14555,7303,7252,7189,7146,25,16,19,20,19,23,2,1,49,46,82,97
14858,Mitchell County,10865,5316,5549,5295,5507,6,13,3,5,7,12,0,3,5,9,27,36
15086,Monona County,10003,4853,5150,4774,5084,7,1,40,36,3,9,2,2,27,18,32,38
15314,Monroe County,8001,3901,4100,3855,4030,8,8,13,16,13,19,0,0,12,27,14,26
15542,Montgomery County,11791,5593,6198,5540,6126,4,5,18,23,9,21,1,0,21,23,91,62
15770,Muscatine County,41799,20706,21093,20142,20554,174,151,74,74,182,179,6,5,128,130,2710,2299
15998,O'Brien County,15066,7373,7693,7262,7582,34,22,11,20,39,42,0,1,27,26,150,117
16226,Osceola County,6982,3401,3581,3380,3539,2,6,8,10,7,7,0,1,4,18,72,53
16454,Page County,16917,8578,8339,8163,8203,265,20,51,32,48,38,1,1,50,45,158,107
16682,Palo Alto County,10136,4932,5204,4876,5148,7,3,10,10,13,18,2,2,24,23,39,38
16910,Plymouth County,24849,12354,12495,12194,12352,51,21,14,25,29,38,8,6,58,53,170,158
17138,Pocahontas County,8600,4227,4373,4182,4326,12,9,9,7,5,10,2,1,17,20,42,35
17366,Polk County,375963,182426,193537,165446,176145,9193,9415,546,558,5107,5183,102,130,2032,2106,9160,7675
17594,Pottawattamie County,87966,42997,44969,41881,43850,406,306,156,188,196,250,10,12,348,363,1644,1268
17822,Poweshiek County,18834,9050,9784,8804,9526,54,51,25,21,96,109,5,4,66,73,117,109
18050,Ringgold County,5461,2650,2811,2635,2784,2,4,4,8,4,5,0,0,5,10,5,8
18278,Sac County,11474,5606,5868,5556,5803,15,18,7,3,2,14,0,2,26,28,53,58
18506,Scott County,158678,77663,81015,70358,73167,4745,5096,247,285,1238,1333,19,15,1056,1119,3379,3121
18734,Shelby County,13070,6390,6680,6332,6598,3,11,9,25,15,23,0,0,31,23,51,37
18962,Sioux County,31561,15486,16075,15266,15861,39,32,25,21,101,98,9,4,46,59,466,342
19190,Story County,80127,40959,39168,37361,36164,861,697,70,65,2291,1892,14,13,362,337,695,558
19418,Tama County,18072,8883,9189,8223,8478,26,34,542,573,12,21,3,1,77,82,385,294
19646,Taylor County,6978,3384,3594,3358,3564,2,0,2,5,8,14,4,0,10,11,136,129
19874,Union County,12272,5886,6386,5813,6319,21,11,8,13,11,20,0,0,33,23,70,55
20102,Van Buren County,7817,3898,3919,3858,3867,4,1,7,8,9,13,2,3,18,27,32,28
20330,Wapello County,36005,17527,18478,17033,18045,192,151,53,52,115,127,7,3,127,100,448,351
20558,Warren County,40778,19827,20951,19532,20644,59,52,40,36,69,92,10,9,117,118,233,207
20786,Washington County,20701,9978,10723,9848,10581,32,31,19,28,23,30,5,2,51,51,287,277
21014,Wayne County,6725,3215,3510,3190,3465,3,1,2,6,1,9,4,7,15,22,24,24
21242,Webster County,40195,20127,20068,18805,19234,902,488,92,34,154,119,4,3,170,190,562,380
21470,Winnebago County,11743,5740,6003,5653,5904,14,7,13,14,37,47,1,0,22,31,136,101
21698,Winneshiek County,21284,10472,10812,10267,10622,58,53,10,6,93,85,0,1,44,45,80,90
21926,Woodbury County,103822,50915,52907,46784,48947,1183,982,860,986,1343,1241,31,19,714,732,5309,4229
22154,Worth County,7900,3922,3978,3872,3936,19,6,0,7,3,8,0,1,28,20,71,53
22382,Wright County,14313,7022,7291,6951,7218,17,8,12,15,11,23,0,0,31,27,419,287
38,Allen County,14386,7031,7355,6730,7052,119,121,55,63,14,24,0,0,113,95,135,143
266,Anderson County,8090,3979,4111,3901,4012,16,10,24,36,9,9,0,2,29,42,40,48
494,Atchison County,16765,8093,8672,7476,7989,436,462,37,57,26,31,1,11,117,122,180,147
722,Barber County,5287,2538,2749,2483,2707,15,5,16,15,1,4,0,0,23,18,59,48
950,Barton County,28129,13616,14513,13176,14107,190,149,80,71,30,38,16,12,124,136,1284,1066
1178,Bourbon County,15382,7414,7968,6981,7555,250,227,75,55,21,35,4,3,83,93,119,80
1406,Brown County,10711,5174,5537,4535,4863,105,69,445,502,10,12,0,1,79,90,137,112
1634,Butler County,59675,29975,29700,28503,28676,647,180,290,257,105,139,12,6,418,442,740,603
1862,Chase County,3029,1543,1486,1498,1457,26,5,8,9,2,2,0,0,9,13,32,21
2090,Chautauqua County,4347,2100,2247,1969,2125,8,5,78,78,2,1,1,1,42,37,39,20
2318,Cherokee County,22549,10938,11611,10145,10791,74,68,385,400,19,33,3,5,312,314,138,153
2546,Cheyenne County,3156,1556,1600,1542,1582,3,1,1,2,3,7,0,1,7,7,49,33
2774,Clark County,2387,1167,1220,1142,1195,4,2,11,16,0,2,0,0,10,5,56,40
3002,Clay County,8812,4389,4423,4311,4333,27,24,17,19,3,10,0,0,31,37,34,39
3230,Cloud County,10226,4858,5368,4782,5297,24,11,8,18,13,13,0,0,31,29,26,36
3458,Coffey County,8893,4360,4533,4259,4428,12,11,24,24,15,15,0,1,50,54,72,65
3686,Comanche County,1956,948,1008,934,995,0,1,2,3,2,3,3,1,7,5,16,19
3914,Cowley County,36252,17730,18522,16145,17122,593,407,363,362,290,284,2,3,337,344,659,646
4142,Crawford County,38233,18614,19619,17482,18596,432,288,173,203,237,251,19,24,271,257,478,433
4370,Decatur County,3458,1705,1753,1673,1729,17,6,2,1,2,3,2,2,9,12,18,17
4598,Dickinson County,19345,9432,9913,9190,9666,65,48,47,49,23,36,1,1,106,113,221,224
4826,Doniphan County,8235,4090,4145,3886,3968,112,59,42,59,8,13,0,0,42,46,51,45
5054,Douglas County,100295,49807,50488,43345,44326,2288,2107,1302,1291,1662,1646,36,33,1174,1085,1678,1658
5282,Edwards County,3425,1692,1733,1662,1709,8,3,10,8,5,6,0,0,7,7,170,165
5510,Elk County,3219,1538,1681,1489,1613,3,2,11,23,3,3,2,0,30,40,46,25
5738,Ellis County,27455,13437,14018,13027,13709,138,58,32,28,117,114,11,3,112,106,395,279
5966,Ellsworth County,6525,3453,3072,3127,3036,239,7,33,4,8,8,1,0,45,17,144,90
6194,Finney County,40602,20727,19875,19285,18669,346,224,227,211,627,575,30,24,212,172,9402,8273
6422,Ford County,32574,16858,15716,15868,14797,316,288,139,114,357,343,31,32,147,142,6864,5485
6650,Franklin County,24851,12322,12529,11783,12079,183,121,119,116,42,40,1,0,194,173,331,319
6878,Geary County,27677,13654,14023,9459,9482,3205,3143,111,108,280,643,61,59,538,588,1166,1183
7106,Gove County,3067,1495,1572,1477,1551,2,1,3,3,2,1,0,0,11,16,21,17
7334,Graham County,2921,1426,1495,1350,1435,56,39,4,6,5,3,0,1,11,11,12,11
7562,Grant County,7878,3951,3927,3845,3831,14,10,42,39,23,23,0,0,27,24,1459,1286
7790,Gray County,5904,2952,2952,2905,2901,6,5,11,16,3,3,2,2,25,25,322,257
8018,Greeley County,1540,764,776,752,761,2,1,4,4,2,4,1,1,3,5,94,83
8246,Greenwood County,7656,3743,3913,3660,3807,14,3,25,42,1,7,0,0,43,54,67,66
8474,Hamilton County,2658,1313,1345,1280,1309,8,7,9,4,7,8,4,4,5,13,293,255
8702,Harper County,6502,3148,3354,3074,3283,8,7,32,22,5,5,2,2,27,35,35,35
8930,Harvey County,32877,15976,16901,15280,16221,303,251,90,95,83,96,8,5,212,233,1395,1234
9158,Haskell County,4307,2188,2119,2140,2065,5,3,7,18,14,13,0,0,22,20,545,471
9386,Hodgeman County,2084,1027,1057,1010,1035,11,8,2,3,0,0,0,0,4,11,27,29
9614,Jackson County,12664,6230,6434,5639,5843,45,22,427,446,9,14,2,1,108,108,109,80
9842,Jefferson County,18442,9348,9094,9074,8850,57,26,92,78,12,19,2,0,111,121,116,120
10070,Jewell County,3759,1861,1898,1840,1878,1,0,6,7,2,1,1,0,11,12,13,14
10298,Johnson County,454644,222105,232539,206014,216196,6227,6044,767,839,6488,6712,78,92,2531,2656,9892,8546
10526,Kearny County,4512,2307,2205,2248,2141,14,12,18,25,8,7,2,2,17,18,631,572
10754,Kingman County,8677,4258,4419,4161,4326,10,11,29,25,11,11,1,1,46,45,62,63
10982,Kiowa County,3254,1594,1660,1563,1637,5,4,12,9,4,5,0,0,10,5,23,44
11210,Labette County,22737,11117,11620,10050,10562,572,517,226,223,31,42,1,2,237,274,353,347
11438,Lane County,2145,1073,1072,1050,1058,0,0,3,2,0,2,1,1,19,9,18,13
11666,Leavenworth County,68921,36636,32285,30595,28399,4687,2637,352,176,306,442,57,41,639,590,1530,1108
11894,Lincoln County,3574,1753,1821,1728,1794,4,1,7,10,1,3,0,0,13,13,15,22
12122,Linn County,9599,4802,4797,4693,4690,34,26,25,23,3,10,3,1,44,47,44,43
12350,Logan County,3048,1474,1574,1437,1542,9,9,3,3,2,4,0,0,23,16,29,21
12578,Lyon County,35965,17743,18222,16520,17108,462,409,137,106,393,356,5,6,226,237,3291,2753
12806,McPherson County,29571,14485,15086,14083,14727,149,97,57,44,35,61,11,8,150,149,298,275
13034,Marion County,13377,6520,6857,6378,6702,37,27,36,44,8,18,1,0,60,66,134,123
13262,Marshall County,10934,5379,5555,5304,5460,10,15,17,23,7,14,0,2,41,41,47,36
13490,Meade County,4622,2291,2331,2241,2278,12,9,13,16,4,6,0,0,21,22,263,242
13718,Miami County,28507,14101,14406,13585,13934,245,195,81,68,20,29,1,2,169,178,221,230
13946,Mitchell County,6911,3410,3501,3363,3408,9,27,15,13,6,15,1,1,16,37,23,38
14174,Montgomery County,36205,17462,18743,15197,16380,1092,1127,584,578,70,103,4,4,515,551,572,546
14402,Morris County,6113,3010,3103,2958,3049,14,7,13,10,5,12,0,1,20,24,69,67
14630,Morton County,3480,1688,1792,1633,1733,5,2,21,19,16,22,0,0,13,16,266,227
14858,Nemaha County,10684,5262,5422,5184,5352,30,23,11,14,2,9,3,3,32,21,37,39
15086,Neosho County,16944,8187,8757,7884,8423,83,71,86,82,16,38,2,2,116,141,269,225
15314,Ness County,3440,1705,1735,1683,1717,2,0,4,4,0,3,0,0,16,11,27,25
15542,Norton County,5948,3275,2673,2980,2639,240,1,22,4,14,12,1,0,18,17,101,40
15770,Osage County,16758,8210,8548,8028,8374,22,14,54,55,10,18,8,9,88,78,112,143
15998,Osborne County,4435,2183,2252,2165,2224,1,2,7,4,3,6,0,1,7,15,7,10
16226,Ottawa County,6189,3093,3096,3021,3051,28,5,11,12,3,5,1,0,29,23,49,31
16454,Pawnee County,7218,3814,3404,3429,3240,280,89,47,23,21,23,0,0,37,29,169,132
16682,Phillips County,5994,2920,3074,2871,3028,9,7,10,8,10,17,0,0,20,14,20,20
16910,Pottawatomie County,18277,9046,9231,8803,8957,73,49,41,72,16,43,1,0,112,110,215,196
17138,Pratt County,9629,4670,4959,4521,4830,72,31,12,22,28,25,1,2,36,49,156,142
17366,Rawlins County,2959,1478,1481,1458,1461,6,3,3,6,3,0,0,0,8,11,9,15
17594,Reno County,64691,32488,32203,30322,30904,1332,593,245,158,146,158,14,11,429,379,2004,1673
17822,Republic County,5801,2801,3000,2767,2972,10,5,6,7,5,6,0,0,13,10,27,28
18050,Rice County,10732,5149,5583,4979,5412,62,70,43,25,14,22,3,1,48,53,335,269
18278,Riley County,63085,33642,29443,28894,25809,2656,1817,228,177,1135,1040,79,36,650,564,1657,1257
18506,Rooks County,5663,2804,2859,2713,2816,51,13,16,9,4,7,1,0,19,14,36,24
18734,Rush County,3534,1716,1818,1689,1796,9,2,7,9,2,2,0,0,9,9,19,18
18962,Russell County,7353,3532,3821,3455,3741,18,19,28,13,8,16,1,0,22,32,37,30
19190,Saline County,53646,26476,27170,24528,25238,896,836,162,128,444,485,17,13,429,470,1724,1532
19418,Scott County,5096,2513,2583,2472,2549,4,3,20,17,3,3,1,0,13,11,170,153
19646,Sedgwick County,453546,224205,229341,188634,192275,20363,21867,2712,2607,7906,7673,166,174,4424,4745,19557,17314
19874,Seward County,22545,11565,10980,10408,9981,520,425,119,107,363,340,20,19,135,108,5193,4357
20102,Shawnee County,170063,82331,87732,71196,75838,7667,8105,986,1082,803,911,37,41,1642,1755,6490,5977
20330,Sheridan County,2794,1397,1397,1388,1385,2,2,2,2,0,2,2,2,3,4,21,20
20558,Sherman County,6746,3449,3297,3395,3232,13,13,16,8,2,11,3,8,20,25,300,272
20786,Smith County,4515,2172,2343,2152,2320,5,2,3,8,0,2,3,2,9,9,15,18
21014,Stafford County,4751,2316,2435,2282,2387,5,2,10,8,1,6,0,0,18,32,141,118
21242,Stanton County,2402,1225,1177,1181,1150,18,0,20,16,2,3,0,0,4,8,316,254
21470,Stevens County,5449,2659,2790,2564,2716,32,26,32,27,7,6,1,0,23,15,610,578
21698,Sumner County,25947,12770,13177,12306,12704,100,93,142,135,20,41,7,7,195,197,475,454
21926,Thomas County,8176,3970,4206,3888,4136,27,12,14,14,6,18,0,2,35,24,80,71
22154,Trego County,3292,1579,1713,1532,1685,10,3,5,8,7,9,1,1,24,7,19,10
22382,Wabaunsee County,6873,3481,3392,3403,3330,21,13,19,16,2,8,3,3,33,22,58,70
22610,Wallace County,1740,864,876,847,851,4,7,7,7,0,3,0,0,6,8,50,34
22838,Washington County,6472,3251,3221,3221,3189,4,3,11,11,0,3,0,0,15,15,28,14
23066,Wichita County,2518,1286,1232,1265,1207,2,1,9,10,1,1,0,0,9,13,249,217
23294,Wilson County,10304,5001,5303,4877,5150,20,22,46,51,9,18,2,2,47,60,90,83
23522,Woodson County,3763,1851,1912,1787,1877,28,3,18,16,1,1,0,0,17,15,25,27
23750,Wyandotte County,157857,77047,80810,52960,52932,20702,24371,655,644,1383,1404,37,42,1310,1417,13873,11602
38,Adair County,17285,8382,8903,8078,8564,215,229,19,19,24,21,2,1,44,69,75,57
266,Allen County,17810,8725,9085,8575,8886,87,108,12,18,8,13,0,2,43,58,81,66
494,Anderson County,19184,9376,9808,9109,9451,195,255,10,13,8,16,0,1,54,72,78,75
722,Ballard County,8300,4100,4200,3898,4027,128,113,5,2,4,11,2,0,63,47,21,31
950,Barren County,38118,18339,19779,17365,18734,758,810,28,29,83,73,4,7,101,126,198,157
1178,Bath County,11128,5498,5630,5356,5463,94,111,14,17,0,2,0,0,34,37,61,28
1406,Bell County,30041,14361,15680,13820,15087,363,370,35,40,47,58,2,6,94,119,89,105
1634,Boone County,87006,43009,43997,41264,42310,748,621,90,112,546,592,14,18,347,344,947,790
1862,Bourbon County,19364,9415,9949,8673,9113,624,728,18,13,9,19,0,2,91,74,354,149
2090,Boyd County,49662,24323,25339,23044,24710,985,299,47,34,74,80,2,0,171,216,443,115
2318,Boyle County,27703,13737,13966,11909,12578,1587,1125,33,26,82,82,6,5,120,150,227,171
2546,Bracken County,8277,4094,4183,4038,4134,33,18,7,14,0,5,2,1,14,11,21,18
2774,Breathitt County,16061,7925,8136,7816,8047,47,21,9,6,21,26,2,2,30,34,61,45
3002,Breckinridge County,18678,9275,9403,8904,9027,263,273,23,20,6,9,1,2,78,72,57,77
3230,Bullitt County,61633,30659,30974,30157,30426,126,121,100,107,74,99,3,5,199,216,199,184
3458,Butler County,13039,6490,6549,6365,6469,56,23,16,12,12,10,0,0,41,35,90,45
3686,Caldwell County,13039,6268,6771,5915,6385,306,324,10,9,7,15,1,0,29,38,35,45
3914,Calloway County,34171,16509,17662,15396,16693,680,605,37,33,248,226,6,4,142,101,266,207
4142,Campbell County,88659,42772,45887,41440,44572,739,681,75,79,221,265,9,6,288,284,419,348
4370,Carlisle County,5342,2607,2735,2555,2680,27,24,11,11,2,2,0,0,12,18,20,24
4598,Carroll County,10162,5113,5049,4924,4905,120,77,11,12,11,6,3,2,44,47,214,116
4826,Carter County,26867,13157,13710,13039,13590,36,12,30,38,10,19,1,0,41,51,78,80
5054,Casey County,15481,7571,7910,7470,7820,32,23,29,15,3,7,4,4,33,41,129,69
5282,Christian County,72414,37362,35052,27249,24999,8770,8798,227,174,333,365,137,115,646,601,2087,1426
5510,Clark County,33223,16064,17159,15198,16115,720,866,25,33,31,37,2,1,88,107,269,124
5738,Clay County,24503,12933,11570,11764,11307,1019,169,36,18,20,9,3,1,91,66,259,74
5966,Clinton County,9629,4635,4994,4584,4965,7,5,17,7,0,4,11,0,16,13,78,40
6194,Crittenden County,9404,4552,4852,4487,4766,27,35,6,9,2,6,0,0,30,36,19,29
6422,Cumberland County,7163,3447,3716,3297,3544,116,128,4,6,1,2,3,1,26,35,25,18
6650,Daviess County,91607,44053,47554,41423,44810,1996,2058,65,57,178,221,11,12,380,396,475,371
6878,Edmonson County,11654,5752,5902,5652,5826,51,16,23,28,3,5,0,0,23,27,29,36
7106,Elliott County,6781,3311,3470,3285,3438,2,0,1,4,0,0,0,1,23,27,17,23
7334,Estill County,15309,7412,7897,7347,7838,17,6,19,17,2,3,0,0,27,33,40,41
7562,Fayette County,261189,128220,132969,106023,109237,16952,18628,300,259,3377,3230,54,53,1514,1562,5671,3030
7790,Fleming County,13856,6787,7069,6622,6904,101,101,12,7,10,13,0,0,42,44,57,46
8018,Floyd County,42380,20832,21548,20201,21269,448,105,29,21,55,54,17,18,82,81,137,123
8246,Franklin County,47848,23145,24703,20416,21955,2291,2235,36,30,172,183,6,4,224,296,289,242
8474,Fulton County,7697,3595,4102,2751,3057,806,993,5,4,10,14,0,0,23,34,29,27
8702,Gallatin County,7884,3922,3962,3806,3856,69,56,5,9,13,8,0,0,29,33,56,26
8930,Garrard County,14862,7307,7555,7037,7266,224,235,13,8,1,5,0,0,32,41,124,71
9158,Grant County,22545,11112,11433,10959,11285,38,19,25,27,38,40,5,13,47,49,121,111
9386,Graves County,37083,18071,19012,17020,17893,808,857,56,43,32,42,5,6,150,171,547,342
9614,Grayson County,24116,11945,12171,11758,12000,82,41,21,20,12,27,1,1,71,82,98,88
